ID,zqlimit,zqcost,gqlimit,gqcost,nbmylimit,nbmycost,xmzclimit,xmzccost,flag,population,allmoney,debt,income,mainincome,profit,rawprofit,tax,ownervalue
152355,0.0,0.0,1909.98,76.3992,0.0,0.0,0.0,0.0,1.0,747.0,35370.0,51090.0,31833.0,25466.4,9549.9,-3183.3,0.0,-15720.0
152405,0.0,0.0,0.0,0.0,0.0,0.0,1870.4,112.22399999999999,1.0,281.0,93520.0,45090.0,308616.0,185169.6,30861.6,-30861.6,0.0,48430.0
152595,6276.0,502.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,62760.0,57530.0,169452.0,101671.2,50835.6,-16945.2,0.0,5230.0
152661,16080.0,1286.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,160800.0,310880.0,225120.0,157584.0,112560.0,-22512.0,0.0,-150080.0
152700,0.0,0.0,0.0,0.0,515923.2,30955.392000000003,0.0,0.0,1.0,312.0,440960.0,651105.0,1719744.0,1375795.2,171974.4,-171974.4,0.0,-210145.0
152917,0.0,0.0,0.0,0.0,71544.0,4292.64,0.0,0.0,1.0,294.0,54200.0,77235.0,238480.0,166936.0,71544.0,-23848.0,0.0,-23035.0
152949,0.0,0.0,6130.32,245.2128,0.0,0.0,0.0,0.0,1.0,966.0,37380.0,32040.0,153258.0,122606.4,30651.6,-15325.8,0.0,5340.0
153231,0.0,0.0,0.0,0.0,187272.0,11236.32,0.0,0.0,1.0,746.0,156060.0,75140.0,624240.0,312120.0,187272.0,-62424.0,0.0,80920.0
153245,10336.0,826.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,252.0,103360.0,193800.0,310080.0,217056.0,155040.0,-31008.0,0.0,-90440.0
153617,2226.0,178.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,22260.0,32595.0,71232.0,42739.2,7123.2,-7123.2,0.0,-10335.0
153870,0.0,0.0,2928.0,117.12,0.0,0.0,0.0,0.0,1.0,43.0,24400.0,43920.0,36600.0,29280.0,14640.0,-3660.0,0.0,-19520.0
154020,11040.0,883.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,110400.0,101200.0,77280.0,30912.0,23184.0,-7728.0,0.0,9200.0
154697,0.0,0.0,6955.2,278.20799999999997,0.0,0.0,0.0,0.0,1.0,183.0,75600.0,72000.0,347760.0,243432.0,34776.0,-34776.0,0.0,3600.0
154793,56460.0,4516.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.0,564600.0,555190.0,733980.0,366990.0,220194.0,-73398.0,0.0,9410.0
154802,0.0,0.0,0.0,0.0,0.0,0.0,2265.6,135.936,1.0,354.0,75520.0,35400.0,286976.0,229580.8,86092.8,-28697.6,0.0,40120.0
155048,0.0,0.0,0.0,0.0,120528.0,7231.68,0.0,0.0,1.0,1000.0,125550.0,175770.0,401760.0,321408.0,160704.0,-40176.0,0.0,-50220.0
155195,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,180.24,1.0,510.1986882982396,60080.0,52570.0,216288.0,173030.4,86515.2,-21628.8,0.0,7510.0
155222,0.0,0.0,0.0,0.0,0.0,0.0,5856.0,351.36,1.0,301.0,292800.0,425475.0,614880.0,307440.0,307440.0,-61488.0,0.0,-132675.0
155338,34704.0,2776.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,406.0,347040.0,168700.0,1665792.0,1166054.4,666316.8,-166579.2,0.0,178340.0
155776,18915.0,1513.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.0,189150.0,368600.0,302640.0,181584.0,90792.0,-30264.0,0.0,-179450.0
155831,0.0,0.0,12337.92,493.5168,0.0,0.0,0.0,0.0,1.0,616.0,114240.0,223720.0,205632.0,82252.8,61689.6,-20563.2,0.0,-109480.0
156014,0.0,0.0,39744.0,1589.76,0.0,0.0,0.0,0.0,1.0,755.0,86400.0,38880.0,397440.0,238464.0,198720.0,-39744.0,0.0,47520.0
156776,0.0,0.0,0.0,0.0,5508.0,330.48,0.0,0.0,1.0,122.0,20400.0,25500.0,18360.0,12852.0,3672.0,-1836.0,0.0,-5100.0
157098,0.0,0.0,0.0,0.0,48048.0,2882.88,0.0,0.0,1.0,869.0,61600.0,26400.0,160160.0,112112.0,64064.0,-16016.0,0.0,35200.0
157259,21028.0,1682.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,210280.0,405540.0,841120.0,420560.0,336448.0,-84112.0,0.0,-195260.0
157292,13504.0,1080.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,424.0,135040.0,66465.0,13504.0,8102.4,6752.0,-1350.4,0.0,68575.0
157507,0.0,0.0,79296.0,3171.84,0.0,0.0,0.0,0.0,1.0,540.0,619500.0,916860.0,991200.0,495600.0,396480.0,-99120.0,0.0,-297360.0
157549,0.0,0.0,0.0,0.0,0.0,0.0,6150.4,369.024,1.0,286.0,615040.0,605430.0,1168576.0,934860.8,233715.2,-116857.6,0.0,9610.0
157582,0.0,0.0,0.0,0.0,33387.0,2003.22,0.0,0.0,1.0,266.0,35900.0,28720.0,111290.0,66774.0,44516.0,-11129.0,0.0,7180.0
157898,0.0,0.0,43286.4,1731.4560000000001,0.0,0.0,0.0,0.0,1.0,661.0,160320.0,77655.0,721440.0,505008.0,216432.0,-72144.0,0.0,82665.0
157901,0.0,0.0,105.48,4.2192,0.0,0.0,0.0,0.0,1.0,524.0,26370.0,11720.0,5274.0,2109.6,527.4,-527.4,0.0,14650.0
158265,1089.0,87.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.0,10890.0,7260.0,7623.0,3811.5,2286.9,-762.3,0.0,3630.0
158326,0.0,0.0,0.0,0.0,0.0,0.0,2713.2,162.792,1.0,655.0,135660.0,125970.0,474810.0,379848.0,47481.0,-47481.0,0.0,9690.0
158943,0.0,0.0,67455.36,2698.2144,0.0,0.0,0.0,0.0,1.0,387.0,229440.0,444540.0,1124256.0,562128.0,337276.8,-112425.6,0.0,-215100.0
159018,28950.0,2316.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,809.0,289500.0,283710.0,231600.0,185280.0,46320.0,-23160.0,0.0,5790.0
159222,0.0,0.0,0.0,0.0,0.0,0.0,57.6,3.4560000000000004,1.0,460.0,5760.0,7200.0,7488.0,2995.2,748.8,-748.8,0.0,-1440.0
159495,0.0,0.0,0.0,0.0,0.0,0.0,212.1,12.725999999999999,1.0,968.0,21210.0,36360.0,48783.0,24391.5,4878.3,-4878.3,0.0,-15150.0
159532,4104.0,328.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,889.0,41040.0,59850.0,176472.0,105883.2,88236.0,-17647.2,0.0,-18810.0
159670,0.0,0.0,9421.92,376.8768,0.0,0.0,0.0,0.0,1.0,346.0,58160.0,101780.0,157032.0,125625.6,47109.6,-15703.2,0.0,-43620.0
159819,0.0,0.0,8332.8,333.31199999999995,0.0,0.0,0.0,0.0,1.0,783.0,49600.0,65100.0,104160.0,41664.0,41664.0,-10416.0,0.0,-15500.0
159979,0.0,0.0,29676.4,1187.056,0.0,0.0,0.0,0.0,1.0,599.0,114140.0,164625.0,296764.0,237411.2,148382.0,-29676.4,0.0,-50485.0
160021,0.0,0.0,0.0,0.0,0.0,0.0,3619.2,217.15200000000002,1.0,572.0,90480.0,44370.0,361920.0,253344.0,144768.0,-36192.0,0.0,46110.0
160388,0.0,0.0,0.0,0.0,0.0,0.0,2671.2,160.27200000000002,1.0,710.0,66780.0,31005.0,267120.0,106848.0,53424.0,-26712.0,0.0,35775.0
160393,0.0,0.0,0.0,0.0,0.0,0.0,712.8,42.768,1.0,274.0,35640.0,50490.0,24948.0,9979.2,2494.8,-2494.8,0.0,-14850.0
160527,19305.0,1544.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,193050.0,282150.0,482625.0,386100.0,96525.0,-48262.5,0.0,-89100.0
160603,0.0,0.0,0.0,0.0,0.0,0.0,271.8,16.308,1.0,627.0,13590.0,12080.0,20385.0,12231.0,2038.5,-2038.5,0.0,1510.0
161013,9468.0,757.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,760.0,94680.0,46025.0,473400.0,284040.0,189360.0,-47340.0,0.0,48655.0
161015,0.0,0.0,31180.8,1247.232,0.0,0.0,0.0,0.0,1.0,965.0,162400.0,239250.0,519680.0,207872.0,155904.0,-51968.0,0.0,-76850.0
161276,0.0,0.0,0.0,0.0,22104.0,1326.24,0.0,0.0,1.0,698.0,73680.0,67540.0,73680.0,51576.0,22104.0,-7368.0,0.0,6140.0
161352,44520.0,3561.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265.0,445200.0,437250.0,1914360.0,957180.0,382872.0,-191436.0,0.0,7950.0
161830,0.0,0.0,25583.04,1023.3216,0.0,0.0,0.0,0.0,1.0,755.0,177660.0,167790.0,426384.0,341107.2,127915.2,-42638.4,0.0,9870.0
162039,8844.0,707.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,728.0,88440.0,121605.0,168036.0,100821.6,16803.6,-16803.6,0.0,-33165.0
162061,6416.0,513.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,134989.7758716104,84210.0,288720.0,173232.0,86616.0,-28872.0,0.0,-20050.0
162160,0.0,0.0,0.0,0.0,0.0,0.0,329.6,19.776,1.0,879.0,32960.0,14420.0,62624.0,43836.8,31312.0,-6262.4,0.0,18540.0
162722,0.0,0.0,21715.2,868.6080000000001,0.0,0.0,0.0,0.0,1.0,628.0,93600.0,171600.0,271440.0,135720.0,108576.0,-27144.0,0.0,-78000.0
162932,0.0,0.0,23316.48,932.6592,0.0,0.0,0.0,0.0,1.0,468.0,80960.0,39215.0,291456.0,233164.8,116582.4,-29145.6,0.0,41745.0
163183,30576.0,2446.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425.0,305760.0,149240.0,489216.0,293529.6,146764.8,-48921.6,0.0,156520.0
163753,0.0,0.0,0.0,0.0,0.0,0.0,224.0,13.44,1.0,829.0,11200.0,8400.0,42560.0,34048.0,4256.0,-4256.0,0.0,2800.0
164135,0.0,0.0,36456.0,1458.24,0.0,0.0,0.0,0.0,1.0,150.0,651000.0,1284640.0,1822800.0,911400.0,182280.0,-182280.0,0.0,-633640.0
165221,0.0,0.0,0.0,0.0,4017.6,241.05599999999998,0.0,0.0,1.0,652.0,2790.0,930.0,13392.0,10713.6,2678.4,-1339.2,0.0,1860.0
165452,0.0,0.0,12629.76,505.1904,0.0,0.0,0.0,0.0,1.0,960.0,134989.7758716104,134550.0,315744.0,126297.6,63148.8,-31574.4,0.0,-38870.0
165789,0.0,0.0,0.0,0.0,44307.0,2658.42,0.0,0.0,1.0,912.0,164100.0,158630.0,147690.0,88614.0,14769.0,-14769.0,0.0,5470.0
166295,0.0,0.0,0.0,0.0,235936.8,14156.208,0.0,0.0,1.0,772.0,238320.0,228390.0,786456.0,393228.0,393228.0,-78645.6,0.0,9930.0
166419,0.0,0.0,0.0,0.0,56457.0,3387.42,0.0,0.0,1.0,273.0,110700.0,154980.0,188190.0,75276.0,18819.0,-18819.0,0.0,-44280.0
166522,4560.0,364.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,719.0,45600.0,76000.0,177840.0,106704.0,53352.0,-17784.0,0.0,-30400.0
166571,0.0,0.0,0.0,0.0,457842.0,27470.52,0.0,0.0,1.0,530.0,545050.0,1070280.0,1526140.0,1068298.0,763070.0,-152614.0,0.0,-525230.0
166678,0.0,0.0,21473.76,858.9504,0.0,0.0,0.0,0.0,1.0,976.0,127820.0,61005.0,536844.0,429475.2,107368.8,-53684.4,0.0,66815.0
167215,0.0,0.0,0.0,0.0,5184.0,311.04,0.0,0.0,1.0,255.0,28800.0,13600.0,17280.0,13824.0,8640.0,-1728.0,0.0,15200.0
167313,27780.0,2222.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,505.0,277800.0,134270.0,916740.0,550044.0,91674.0,-91674.0,0.0,143530.0
167374,0.0,0.0,10140.0,405.6,0.0,0.0,0.0,0.0,1.0,395.0,195000.0,188500.0,507000.0,354900.0,50700.0,-50700.0,0.0,6500.0
167391,0.0,0.0,0.0,0.0,0.0,0.0,2877.6,172.65599999999998,1.0,197.0,287760.0,281220.0,172656.0,103593.6,34531.2,-17265.6,0.0,6540.0
168005,0.0,0.0,0.0,0.0,0.0,0.0,417.6,25.055999999999997,1.0,810.0,10440.0,4930.0,49068.0,34347.6,14720.4,-4906.8,0.0,5510.0
168291,0.0,0.0,0.0,0.0,123450.0,7407.0,0.0,0.0,1.0,268.0,82300.0,111105.0,411500.0,205750.0,164600.0,-41150.0,0.0,-28805.0
168666,0.0,0.0,0.0,0.0,23684.4,1421.0639999999999,0.0,0.0,1.0,664.0,23220.0,43860.0,78948.0,47368.8,31579.2,-7894.8,0.0,-20640.0
169038,0.0,0.0,0.0,0.0,41860.8,2511.6479999999997,0.0,0.0,1.0,42.0,36720.0,16830.0,139536.0,55814.4,41860.8,-13953.6,0.0,19890.0
169052,0.0,0.0,0.0,0.0,0.0,0.0,1413.6,84.816,1.0,787.0,35340.0,29450.0,17670.0,7068.0,7068.0,-1767.0,0.0,5890.0
169216,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,232.8,1.0,922.0,97000.0,92150.0,164900.0,65960.0,65960.0,-16490.0,0.0,4850.0
169222,1100.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775.0,11000.0,2750.0,55000.0,27500.0,11000.0,-5500.0,0.0,8250.0
169392,45060.0,3604.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,450600.0,886180.0,1712280.0,1198596.0,856140.0,-171228.0,0.0,-435580.0
169435,1980.0,158.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,747.0,19800.0,29205.0,47520.0,19008.0,9504.0,-4752.0,0.0,-9405.0
170165,23424.0,1873.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,871.0,234240.0,448960.0,1100928.0,660556.8,103821.24351340148,-110092.8,0.0,-214720.0
170284,0.0,0.0,13776.0,551.04,0.0,0.0,0.0,0.0,1.0,509.0,229600.0,113160.0,229600.0,160720.0,68880.0,-22960.0,0.0,116440.0
170320,0.0,0.0,4381.92,175.2768,0.0,0.0,0.0,0.0,1.0,824.0,64440.0,88605.0,109548.0,54774.0,21909.6,-10954.8,0.0,-24165.0
170367,0.0,0.0,5525.1,221.00400000000002,0.0,0.0,0.0,0.0,1.0,612.0,131550.0,184170.0,92085.0,73668.0,27625.5,-9208.5,0.0,-52620.0
170597,0.0,0.0,0.0,0.0,135643.2,8138.592,0.0,0.0,1.0,380.0,205520.0,201850.0,452144.0,180857.6,180857.6,-45214.4,0.0,3670.0
170613,0.0,0.0,0.0,0.0,236414.7,14184.882,0.0,0.0,1.0,289.0,167670.0,322920.0,788049.0,551634.3,315219.6,-78804.9,0.0,-155250.0
170662,0.0,0.0,0.0,0.0,123868.8,7432.128000000001,0.0,0.0,1.0,66.0,121440.0,174570.0,412896.0,206448.0,206448.0,-41289.6,0.0,-53130.0
170763,0.0,0.0,0.0,0.0,65364.0,3921.84,0.0,0.0,1.0,844.0,83800.0,150840.0,217880.0,108940.0,65364.0,-21788.0,0.0,-67040.0
171107,13264.0,1061.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,749.0,132640.0,248700.0,371392.0,297113.6,74278.4,-37139.2,0.0,-116060.0
171609,0.0,0.0,0.0,0.0,10173.6,610.4159999999999,0.0,0.0,1.0,943.0,56520.0,25905.0,33912.0,20347.2,6782.4,-3391.2,0.0,30615.0
171828,0.0,0.0,12933.36,517.3344,0.0,0.0,0.0,0.0,1.0,588.0,70290.0,124960.0,323334.0,129333.6,64666.8,-32333.4,0.0,-54670.0
172180,58496.0,4679.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,678.0,584960.0,1151640.0,1930368.0,1351257.6,193036.8,-193036.8,0.0,-566680.0
172537,1625.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,994.0,16250.0,162406.84097817077,45500.0,27300.0,18200.0,-4550.0,0.0,-14950.0
172884,6552.0,524.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,497.0,65520.0,61880.0,137592.0,110073.6,55036.8,-13759.2,0.0,3640.0
173266,0.0,0.0,24675.84,987.0336,0.0,0.0,0.0,0.0,1.0,440.0,228480.0,447440.0,616896.0,308448.0,123379.2,-61689.6,0.0,-218960.0
173514,47950.0,3836.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,311.0,479500.0,234955.0,287700.0,172620.0,57540.0,-28770.0,0.0,244545.0
173825,0.0,0.0,0.0,0.0,83462.4,5007.744000000001,0.0,0.0,1.0,889.0,397440.0,778320.0,278208.0,111283.2,139104.0,-27820.8,0.0,-380880.0
174318,0.0,0.0,0.0,0.0,353808.0,21228.48,0.0,0.0,1.0,345.0,327600.0,479115.0,1179360.0,589680.0,589680.0,-117936.0,0.0,-151515.0
174404,0.0,0.0,13406.4,536.256,0.0,0.0,0.0,0.0,1.0,976.0,119700.0,231420.0,335160.0,201096.0,67032.0,-33516.0,0.0,-111720.0
174540,0.0,0.0,1108.8,44.352,0.0,0.0,0.0,0.0,1.0,787.0,12600.0,16200.0,13860.0,6930.0,5544.0,-1386.0,0.0,-3600.0
174801,0.0,0.0,0.0,0.0,0.0,0.0,7550.4,453.024,1.0,983.0,134989.7758716104,185130.0,56628.0,22651.2,5662.8,-5662.8,0.0,3630.0
174936,0.0,0.0,340.56,13.6224,0.0,0.0,0.0,0.0,1.0,203.0,28380.0,35475.0,5676.0,3973.2,1702.8,-567.6,0.0,-7095.0
175002,0.0,0.0,3396.96,135.8784,0.0,0.0,0.0,0.0,1.0,819.0,40440.0,37070.0,84924.0,59446.8,16984.8,-8492.4,0.0,3370.0
175257,0.0,0.0,0.0,0.0,333849.6,20030.976000000002,0.0,0.0,1.0,230.0,483840.0,475200.0,1112832.0,778982.4,111283.2,-111283.2,0.0,8640.0
176410,0.0,0.0,0.0,0.0,44100.0,2646.0,0.0,0.0,1.0,487.0,147000.0,274400.0,147000.0,58800.0,58800.0,-14700.0,0.0,-127400.0
176679,0.0,0.0,36582.0,1463.28,0.0,0.0,0.0,0.0,1.0,885.0,653250.0,644540.0,1829100.0,731640.0,182910.0,-182910.0,0.0,8710.0
176932,0.0,0.0,0.0,0.0,260400.0,15624.0,0.0,0.0,1.0,130.0,173600.0,342860.0,868000.0,607600.0,434000.0,-86800.0,0.0,-169260.0
177192,0.0,0.0,0.0,0.0,320814.0,19248.84,0.0,0.0,1.0,338.0,274200.0,530120.0,1069380.0,427752.0,103821.24351340148,-106938.0,0.0,-255920.0
177619,0.0,0.0,0.0,0.0,66024.0,3961.44,0.0,0.0,1.0,451.0,146720.0,212220.0,220080.0,132048.0,44016.0,-22008.0,0.0,-65500.0
177755,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,259.2,1.0,35.0,108000.0,207000.0,280800.0,196560.0,56160.0,-28080.0,0.0,-99000.0
177890,1859.0,148.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,547.0,18590.0,17160.0,347516.41448914696,14872.0,3718.0,-1859.0,0.0,1430.0
178133,0.0,0.0,71190.0,2847.6,0.0,0.0,0.0,0.0,1.0,264.0,254250.0,501720.0,711900.0,569520.0,355950.0,-71190.0,0.0,-247470.0
178167,0.0,0.0,81120.0,3244.8,0.0,0.0,0.0,0.0,1.0,21.0,202800.0,195000.0,811200.0,486720.0,405600.0,-81120.0,0.0,7800.0
178182,0.0,0.0,3489.6,139.584,0.0,0.0,0.0,0.0,1.0,378.0,72700.0,65430.0,87240.0,43620.0,17448.0,-8724.0,0.0,7270.0
178297,0.0,0.0,0.0,0.0,552744.0,33164.64,0.0,0.0,1.0,21.0,383850.0,187660.0,1842480.0,736992.0,368496.0,-184248.0,0.0,196190.0
178800,0.0,0.0,0.0,0.0,0.0,0.0,6848.0,410.88,1.0,55.0,171200.0,331700.0,787520.0,472512.0,315008.0,-78752.0,0.0,-160500.0
178885,0.0,0.0,0.0,0.0,0.0,0.0,361.6,21.695999999999998,1.0,349.0,18080.0,13560.0,77744.0,62195.2,15548.8,-7774.4,0.0,4520.0
179011,0.0,0.0,0.0,0.0,0.0,0.0,10980.0,658.8,1.0,182.0,219600.0,424560.0,417240.0,333792.0,166896.0,-41724.0,0.0,-204960.0
179459,0.0,0.0,194.88,7.7952,0.0,0.0,0.0,0.0,1.0,927.0,3360.0,1560.0,9744.0,5846.4,974.4,-974.4,0.0,1800.0
179597,0.0,0.0,1664.0,66.56,0.0,0.0,0.0,0.0,1.0,370.0,32000.0,15200.0,83200.0,66560.0,8320.0,-8320.0,0.0,16800.0
179810,0.0,0.0,0.0,0.0,0.0,0.0,2631.2,157.872,1.0,180.0,65780.0,89700.0,92092.0,36836.8,36836.8,-9209.2,0.0,-23920.0
150341,0.0,0.0,13097.7,523.908,0.0,0.0,0.0,0.0,1.0,222.0,103950.0,50820.0,218295.0,130977.0,65488.5,-21829.5,0.0,53130.0
150488,0.0,0.0,0.0,0.0,0.0,0.0,96.0,5.76,1.0,885.0,2400.0,1800.0,10320.0,5160.0,1032.0,-1032.0,0.0,600.0
150511,0.0,0.0,0.0,0.0,5647.2,338.832,0.0,0.0,1.0,801.0,47060.0,86880.0,18824.0,7529.6,9412.0,-1882.4,0.0,-39820.0
150649,0.0,0.0,0.0,0.0,0.0,0.0,484.5,29.07,1.0,674.0,48450.0,77520.0,130815.0,52326.0,13081.5,-13081.5,0.0,-29070.0
150708,0.0,0.0,12121.0,484.84,0.0,0.0,0.0,0.0,1.0,674.0,39100.0,75900.0,121210.0,48484.0,60605.0,-12121.0,0.0,-36800.0
150791,0.0,0.0,0.0,0.0,0.0,0.0,2067.2,124.03200000000001,1.0,231.0,51680.0,90440.0,77520.0,54264.0,23256.0,-7752.0,0.0,-38760.0
150903,0.0,0.0,716.04,28.6416,0.0,0.0,0.0,0.0,1.0,840.0,13260.0,6120.0,35802.0,17901.0,3580.2,-3580.2,0.0,7140.0
151059,0.0,0.0,0.0,0.0,0.0,0.0,7113.6,426.816,1.0,584.0,237120.0,227240.0,1019616.0,509808.0,101961.6,-101961.6,0.0,9880.0
151262,0.0,0.0,0.0,0.0,44772.0,2686.32,0.0,0.0,1.0,100.0,114800.0,159900.0,149240.0,89544.0,29848.0,-14924.0,0.0,-45100.0
151336,17232.0,1378.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,172320.0,330280.0,740976.0,444585.6,222292.8,-74097.6,0.0,-157960.0
152355,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,78.6,1.0,245.0,26200.0,37335.0,104800.0,41920.0,52400.0,-10480.0,0.0,-11135.0
152405,0.0,0.0,0.0,0.0,0.0,0.0,1068.8,64.128,1.0,641.0,26720.0,23380.0,24048.0,12024.0,9619.2,-2404.8,0.0,3340.0
152595,0.0,0.0,0.0,0.0,0.0,0.0,3138.0,188.28,1.0,612.0,78450.0,146440.0,125520.0,62760.0,25104.0,-12552.0,0.0,-67990.0
152661,0.0,0.0,171520.0,6860.8,0.0,0.0,0.0,0.0,1.0,176.0,343040.0,506520.0,1715200.0,1200640.0,857600.0,-171520.0,0.0,-163480.0
152700,35139.0,2811.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389.0,351390.0,689000.0,1159587.0,579793.5,347876.1,-115958.7,0.0,-337610.0
152917,2710.0,216.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,344.0,27100.0,48780.0,108400.0,54200.0,10840.0,-10840.0,0.0,-21680.0
152949,4272.0,341.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,747.0,42720.0,18690.0,98256.0,78604.8,49128.0,-9825.6,0.0,24030.0
153245,10982.0,878.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,511.0,109820.0,51680.0,417316.0,292121.2,208658.0,-41731.6,0.0,58140.0
153617,0.0,0.0,2671.2,106.848,0.0,0.0,0.0,0.0,1.0,433.0,15900.0,15370.0,66780.0,53424.0,13356.0,-6678.0,0.0,530.0
154020,0.0,0.0,0.0,0.0,0.0,0.0,368.0,22.08,1.0,250.0,36800.0,27600.0,125120.0,62560.0,50048.0,-12512.0,0.0,9200.0
154697,0.0,0.0,0.0,0.0,7776.0,466.56,0.0,0.0,1.0,71.0,28800.0,12600.0,25920.0,20736.0,10368.0,-2592.0,0.0,16200.0
154793,0.0,0.0,0.0,0.0,132116.4,7926.984,0.0,0.0,1.0,216.0,244660.0,235250.0,440388.0,220194.0,88077.6,-44038.8,0.0,9410.0
154802,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,354.0,1.0,541.0,118000.0,113280.0,212400.0,148680.0,84960.0,-21240.0,0.0,4720.0
155048,0.0,0.0,7231.68,289.2672,0.0,0.0,0.0,0.0,1.0,317.0,150660.0,142290.0,90396.0,45198.0,36158.4,-9039.6,0.0,8370.0
155195,0.0,0.0,56775.6,2271.024,0.0,0.0,0.0,0.0,1.0,25.0,202770.0,292890.0,709695.0,496786.5,283878.0,-70969.5,0.0,-90120.0
155222,8235.0,658.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,82350.0,36600.0,263520.0,210816.0,26352.0,-26352.0,0.0,45750.0
155338,0.0,0.0,5976.8,239.072,0.0,0.0,0.0,0.0,1.0,510.1986882982396,96400.0,173520.0,298840.0,149420.0,29884.0,-29884.0,0.0,-77120.0
155776,33950.0,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,339500.0,334650.0,1493800.0,746900.0,597520.0,-149380.0,0.0,4850.0
155831,3094.0,247.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,561.0,30940.0,57120.0,37128.0,14851.2,18564.0,-3712.8,0.0,-26180.0
155971,0.0,0.0,0.0,0.0,0.0,0.0,898.8,53.928000000000004,1.0,391.0,44940.0,38520.0,49434.0,24717.0,19773.6,-4943.4,0.0,6420.0
156014,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,466.56,1.0,373.0,155520.0,146880.0,388800.0,194400.0,77760.0,-38880.0,0.0,8640.0
157098,0.0,0.0,0.0,0.0,0.0,0.0,10560.0,633.6,1.0,161.0,211200.0,303600.0,1056000.0,739200.0,528000.0,-105600.0,0.0,-92400.0
157259,0.0,0.0,59479.2,2379.1679999999997,0.0,0.0,0.0,0.0,1.0,403.0,337950.0,330440.0,1486980.0,594792.0,297396.0,-148698.0,0.0,7510.0
157292,10761.0,860.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,107610.0,105500.0,193698.0,116218.8,96849.0,-19369.8,0.0,2110.0
157507,0.0,0.0,0.0,0.0,0.0,0.0,13216.0,792.96,1.0,289.0,264320.0,384090.0,634368.0,253747.2,190310.4,-63436.8,0.0,-119770.0
157549,0.0,0.0,11762.64,470.5056,0.0,0.0,0.0,0.0,1.0,610.0,490110.0,961000.0,588132.0,470505.6,58813.2,-58813.2,0.0,-470890.0
157582,0.0,0.0,6203.52,248.1408,0.0,0.0,0.0,0.0,1.0,404.0,129240.0,61030.0,155088.0,108561.6,31017.6,-15508.8,0.0,68210.0
157898,0.0,0.0,6763.5,270.54,0.0,0.0,0.0,0.0,1.0,203.0,135270.0,195390.0,338175.0,236722.5,33817.5,-33817.5,0.0,-60120.0
157901,14650.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,146500.0,143570.0,688550.0,481985.0,137710.0,-68855.0,0.0,2930.0
158265,0.0,0.0,0.0,0.0,4791.6,287.496,0.0,0.0,1.0,524.0,14520.0,10890.0,15972.0,11180.4,3194.4,-1597.2,0.0,3630.0
158326,0.0,0.0,8139.6,325.584,0.0,0.0,0.0,0.0,1.0,265.0,290700.0,140505.0,203490.0,101745.0,40698.0,-20349.0,0.0,150195.0
