ID,year,population,allmoney,debt,income,mainincome,profit,rawprofit,tax,ownervalue
5978768,2016.0,515.0,78680.0,37935.0,306852.0,214796.4,92055.6,30685.2,122740.8,40745.0
5978768,2017.0,89.0,67440.0,64630.0,53952.0,32371.2,26976.0,-5395.2,0.0,2810.0
5978774,2015.0,182.0,59850.0,85500.0,275310.0,165186.0,55062.0,27531.0,55062.0,-25650.0
5978774,2016.0,631.0,91200.0,88350.0,9120.0,4560.0,1824.0,-912.0,0.0,2850.0
5978774,2017.0,744.0,102600.0,149625.0,430920.0,301644.0,43092.0,0.0,258552.0,-47025.0
5978779,2015.0,645.0,24400.0,11895.0,112240.0,67344.0,11224.0,-11224.0,0.0,12505.0
5978779,2016.0,513.0,20130.0,39040.0,42273.0,21136.5,21136.5,4227.3,25363.8,-18910.0
5978779,2017.0,679.0,21960.0,32025.0,94428.0,66099.6,28328.4,0.0,18885.6,-10065.0
5978781,2015.0,264.0,80700.0,36315.0,161400.0,96840.0,48420.0,48420.0,64560.0,44385.0
5978781,2016.0,119.0,242100.0,351045.0,944190.0,755352.0,472095.0,-94419.0,0.0,-108945.0
5978781,2017.0,164.0,112980.0,52455.0,237258.0,189806.4,23725.8,71177.4,47451.6,60525.0
5978785,,410.0,98800.0,48450.0,98800.0,79040.0,19760.0,39520.0,39520.0,50350.0
5978785,2016.0,924.0,133000.0,196650.0,452200.0,226100.0,180880.0,-45220.0,0.0,-63650.0
5978785,2017.0,883.0,28500.0,,54150.0,37905.0,27075.0,16245.0,32490.0,1900.0
5978786,2015.0,740.0,87600.0,41610.0,140160.0,84096.0,42048.0,0.0,56064.0,45990.0
5978786,2016.0,876.0,78840.0,37230.0,141912.0,85147.2,14191.2,14191.2,56764.8,41610.0
5978786,2017.0,401.0,153300.0,223380.0,122640.0,98112.0,36792.0,49056.0,73584.0,-70080.0
5978787,2015.0,435.0,69800.0,31410.0,181480.0,145184.0,18148.0,72592.0,72592.0,38390.0
5978787,2016.0,380.0,83760.0,115170.0,217776.0,87110.4,87110.4,43555.2,43555.2,-31410.0
5978787,2017.0,219.0,195440.0,94230.0,117264.0,58632.0,46905.6,23452.8,23452.8,101210.0
5978790,2015.0,922.0,8490.0,0.0,40752.0,32601.6,16300.8,-4075.2,0.0,8490.0
5978790,2016.0,871.0,33960.0,12735.0,166404.0,133123.2,83202.0,0.0,33280.8,21225.0
5978790,2017.0,46.0,127350.0,178290.0,432990.0,303093.0,86598.0,,259794.0,-50940.0
5978794,2015.0,226.0,89040.0,170660.0,35616.0,28492.8,14246.4,0.0,14246.4,-81620.0
5978794,2016.0,102.0,129850.0,189210.0,,327222.0,140238.0,0.0,280476.0,-59360.0
5978794,2017.0,869.0,29680.0,38955.0,8904.0,7123.2,4452.0,-890.4,0.0,-9275.0
5978797,2015.0,826.0,27900.0,26970.0,100440.0,80352.0,20088.0,30132.0,60264.0,930.0
5978797,2016.0,751.0,10230.0,18600.0,29667.0,20766.9,5933.4,0.0,17800.2,-8370.0
5978797,2017.0,457.0,33480.0,48825.0,26784.0,10713.6,8035.2,8035.2,16070.4,-15345.0
5978798,2015.0,865.0,63400.0,90345.0,82420.0,,8242.0,8242.0,32968.0,-26945.0
5978798,2016.0,102.0,63400.0,30115.0,145820.0,102074.0,58328.0,58328.0,87492.0,33285.0
5978798,2017.0,715.0,95100.0,183860.0,399420.0,319536.0,39942.0,79884.0,79884.0,-88760.0
5978800,2015.0,171.0,,76500.0,19890.0,7956.0,3978.0,0.0,3978.0,-36720.0
5978800,2016.0,375.0,64260.0,62730.0,64260.0,32130.0,6426.0,6426.0,38556.0,1530.0
5978800,2017.0,216.0,45900.0,66555.0,215730.0,129438.0,21573.0,86292.0,129438.0,-20655.0
5978804,2015.0,817.0,512850.0,1009920.0,2102685.0,1471879.5,210268.5,0.0,841074.0,-497070.0
5978804,2016.0,266.0,552300.0,816615.0,386610.0,193305.0,38661.0,38661.0,77322.0,-264315.0
5978804,2017.0,536.0,355050.0,347160.0,1242675.0,497070.0,248535.0,372802.5,248535.0,7890.0
5978806,2015.0,661.0,55120.0,27030.0,27560.0,19292.0,5512.0,-2756.0,0.0,28090.0
5978806,2016.0,586.0,44520.0,,4452.0,3561.6,445.2,-445.2,0.0,-42400.0
5978806,2017.0,468.0,15900.0,14840.0,65190.0,39114.0,26076.0,19557.0,39114.0,1060.0
5978810,2015.0,593.0,159840.0,306360.0,127872.0,89510.4,38361.6,0.0,51148.8,-146520.0
5978810,2016.0,544.0,432900.0,639360.0,1082250.0,432900.0,541125.0,-108225.0,0.0,-206460.0
5978810,2017.0,607.0,466200.0,689310.0,1445220.0,578088.0,144522.0,578088.0,578088.0,-223110.0
5978815,2015.0,905.0,150750.0,289440.0,678375.0,339187.5,271350.0,-67837.5,0.0,-138690.0
5978815,2016.0,724.0,180900.0,262305.0,434160.0,303912.0,130248.0,0.0,86832.0,
5978815,2017.0,911.0,126630.0,241200.0,227934.0,91173.6,113967.0,-22793.4,0.0,-114570.0
5978818,2015.0,101.0,73640.0,142020.0,257740.0,128870.0,128870.0,25774.0,51548.0,-68380.0
5978818,2016.0,882.0,39450.0,18410.0,177525.0,142020.0,88762.5,71010.0,35505.0,21040.0
5978818,2017.0,130.0,42080.0,78900.0,12624.0,8836.8,1262.4,3787.2,2524.8,
5978819,2015.0,909.0,2130.0,2130.0,2130.0,852.0,213.0,0.0,852.0,0.0
5978819,2016.0,87.0,5680.0,9940.0,26696.0,18687.2,2669.6,0.0,5339.2,-4260.0
5978819,2017.0,617.0,3550.0,1420.0,8875.0,5325.0,1775.0,2662.5,1775.0,2130.0
5978823,2015.0,602.0,70840.0,68310.0,276276.0,193393.2,82882.8,82882.8,55255.2,2530.0
5978823,2016.0,766.0,80960.0,39215.0,275264.0,137632.0,137632.0,0.0,165158.4,41745.0
5978823,2017.0,426.0,113850.0,166980.0,227700.0,182160.0,68310.0,-22770.0,0.0,-53130.0
5978825,2015.0,474.0,276080.0,542300.0,110432.0,66259.2,22086.4,11043.2,22086.4,-266220.0
5978825,2016.0,896.0,147900.0,214455.0,606390.0,363834.0,181917.0,60639.0,242556.0,-66555.0
5978825,2017.0,834.0,394400.0,389470.0,394400.0,197200.0,118320.0,157760.0,236640.0,4930.0
5978826,2015.0,969.0,58520.0,114380.0,46816.0,37452.8,4681.6,0.0,28089.6,-55860.0
5978826,2016.0,789.0,15960.0,21945.0,22344.0,13406.4,11172.0,2234.4,4468.8,-5985.0
5978826,2017.0,490.0,51870.0,75810.0,160797.0,112557.9,64318.8,0.0,32159.4,-23940.0
5978829,2015.0,159.0,327000.0,160775.0,327000.0,163500.0,65400.0,98100.0,130800.0,166225.0
5978829,2016.0,513.0,348800.0,515025.0,1185920.0,948736.0,237184.0,118592.0,711552.0,-166225.0
5978829,2017.0,650.0,370600.0,182575.0,1111800.0,444720.0,111180.0,333540.0,444720.0,188025.0
5978830,2015.0,831.0,27840.0,12760.0,116928.0,70156.8,46771.2,11692.8,46771.2,15080.0
5978830,2016.0,293.0,34800.0,48720.0,76560.0,53592.0,7656.0,0.0,45936.0,-13920.0
5978830,2017.0,565.0,41760.0,19720.0,104400.0,41760.0,52200.0,41760.0,41760.0,22040.0
5978832,2015.0,731.0,2110.0,0.0,633.0,316.5,253.2,126.6,253.2,2110.0
5978832,2016.0,391.0,12660.0,10550.0,36714.0,29371.2,3671.4,7342.8,22028.4,2110.0
5978832,2017.0,273.0,25320.0,34815.0,10128.0,6076.8,1012.8,3038.4,6076.8,-9495.0
5978833,2015.0,634.0,270760.0,391635.0,541520.0,216608.0,270760.0,108304.0,324912.0,-120875.0
5978833,2016.0,738.0,309440.0,599540.0,1175872.0,823110.4,587936.0,-117587.2,0.0,-290100.0
5978833,2017.0,424.0,261090.0,125710.0,261090.0,156654.0,52218.0,78327.0,104436.0,135380.0
5978834,2015.0,972.0,165600.0,80500.0,115920.0,46368.0,23184.0,11592.0,23184.0,85100.0
5978834,2016.0,448.0,59800.0,110400.0,197340.0,78936.0,19734.0,19734.0,39468.0,-50600.0
5978834,2017.0,366.0,322000.0,634800.0,966000.0,483000.0,,193200.0,579600.0,-312800.0
5978836,2015.0,639.0,132330.0,256640.0,52932.0,37052.4,15879.6,10586.4,21172.8,-124310.0
5978836,2016.0,78.0,48120.0,66165.0,139548.0,83728.8,41864.4,-13954.8,0.0,-18045.0
5978836,2017.0,267.0,260650.0,384960.0,338845.0,237191.5,67769.0,101653.5,135538.0,-124310.0
5978839,2015.0,170.0,99000.0,90750.0,247500.0,173250.0,49500.0,24750.0,49500.0,8250.0
5978839,2016.0,199.0,107250.0,198000.0,171600.0,137280.0,17160.0,0.0,34320.0,-90750.0
5978839,2017.0,279.0,115500.0,214500.0,438900.0,263340.0,175560.0,175560.0,175560.0,-99000.0
5978840,2015.0,184.0,57180.0,95300.0,68616.0,27446.4,34308.0,20584.8,13723.2,-38120.0
5978840,2016.0,447.0,114360.0,209660.0,388824.0,233294.4,38882.4,0.0,233294.4,-95300.0
5978840,2017.0,926.0,142950.0,66710.0,428850.0,300195.0,85770.0,0.0,85770.0,76240.0
5978842,2015.0,551.0,218400.0,210000.0,524160.0,209664.0,52416.0,209664.0,104832.0,8400.0
5978842,2016.0,365.0,117600.0,218400.0,552720.0,276360.0,110544.0,-55272.0,0.0,-100800.0
5978842,2017.0,864.0,504000.0,991200.0,1008000.0,504000.0,100800.0,302400.0,604800.0,-487200.0
5978844,2015.0,394.0,4110.0,5480.0,10686.0,7480.2,1068.6,2137.2,4274.4,-1370.0
5978844,2016.0,528.0,5480.0,6165.0,26304.0,15782.4,10521.6,5260.8,5260.8,-685.0
5978844,2017.0,244.0,6850.0,5480.0,6165.0,3699.0,616.5,616.5,2466.0,1370.0
5978845,2015.0,883.0,56970.0,109720.0,142425.0,56970.0,28485.0,0.0,,-52750.0
5978845,2016.0,633.0,84400.0,123435.0,59080.0,47264.0,11816.0,-5908.0,0.0,-39035.0
5978845,2017.0,465.0,,45365.0,297088.0,207961.6,89126.4,-29708.8,0.0,47475.0
5978848,2015.0,720.0,54960.0,24045.0,54960.0,38472.0,16488.0,21984.0,10992.0,30915.0
5978848,2016.0,99.0,123660.0,175185.0,358614.0,143445.6,35861.4,35861.4,215168.4,-51525.0
5978848,2017.0,920.0,137400.0,195795.0,412200.0,206100.0,41220.0,164880.0,82440.0,-58395.0
5978851,2015.0,607.0,61880.0,86190.0,68068.0,47647.6,27227.2,-6806.8,0.0,-24310.0
5978851,2016.0,551.0,106080.0,101660.0,148512.0,118809.6,29702.4,29702.4,29702.4,4420.0
5978851,2017.0,245.0,159120.0,309400.0,477360.0,381888.0,143208.0,95472.0,,-150280.0
5978853,2015.0,412.0,183480.0,268965.0,660528.0,528422.4,264211.2,264211.2,264211.2,-85485.0
5978853,2016.0,917.0,150120.0,72975.0,15012.0,12009.6,6004.8,6004.8,6004.8,77145.0
5978853,2017.0,622.0,108420.0,208500.0,43368.0,21684.0,21684.0,4336.8,17347.2,-100080.0
5978854,2015.0,358.0,12420.0,5175.0,52164.0,,5216.4,5216.4,31298.4,7245.0
5978854,2016.0,28.0,14490.0,24840.0,11592.0,9273.6,5796.0,1159.2,6955.2,-10350.0
5978854,2017.0,175.0,49680.0,23805.0,9936.0,6955.2,4968.0,2980.8,5961.6,25875.0
5978855,2015.0,844.0,356300.0,702420.0,463190.0,277914.0,92638.0,185276.0,185276.0,-346120.0
5978855,2016.0,129.0,229050.0,223960.0,503910.0,251955.0,100782.0,0.0,302346.0,5090.0
5978855,2017.0,766.0,325760.0,320670.0,488640.0,195456.0,244320.0,48864.0,97728.0,5090.0
5978857,2015.0,715.0,28560.0,23800.0,11424.0,6854.4,3427.2,4569.6,6854.4,4760.0
5978857,2016.0,360.0,42840.0,38080.0,17136.0,8568.0,5140.8,3427.2,10281.6,4760.0
5978857,2017.0,142.0,76160.0,107100.0,281792.0,169075.2,140896.0,,,-30940.0
5978858,2015.0,515.0,183040.0,88660.0,604032.0,483225.6,302016.0,0.0,241612.8,94380.0
5978858,2016.0,499.0,154440.0,148720.0,61776.0,43243.2,18532.8,-6177.6,0.0,5720.0
5978858,2017.0,282.0,286000.0,560560.0,200200.0,80080.0,100100.0,-20020.0,0.0,-274560.0
5978860,2015.0,574.0,5400.0,8640.0,1080.0,540.0,540.0,432.0,216.0,-3240.0
5978860,2016.0,636.0,2160.0,540.0,1512.0,756.0,151.2,-151.2,0.0,1620.0
5978860,2017.0,866.0,9720.0,4320.0,47628.0,23814.0,4762.8,4762.8,9525.6,5400.0
5978864,2015.0,287.0,45760.0,40040.0,128128.0,89689.6,25625.6,-12812.8,0.0,5720.0
5978864,2016.0,792.0,143000.0,137280.0,672100.0,403260.0,336050.0,0.0,403260.0,5720.0
5978864,2017.0,405.0,68640.0,31460.0,151008.0,90604.8,15100.8,0.0,60403.2,37180.0
5978867,2015.0,772.0,143100.0,66780.0,629640.0,503712.0,251856.0,188892.0,125928.0,76320.0
5978867,2016.0,,610560.0,901530.0,2991744.0,1196697.6,598348.8,598348.8,1795046.4,-290970.0
5978867,2017.0,,810900.0,400680.0,3162510.0,1581255.0,1581255.0,-316251.0,0.0,410220.0
5978869,2015.0,781.0,39620.0,55185.0,15848.0,6339.2,7924.0,0.0,9508.8,-15565.0
5978869,2016.0,407.0,67920.0,32545.0,61128.0,42789.6,12225.6,6112.8,36676.8,35375.0
5978869,2017.0,529.0,25470.0,22640.0,63675.0,44572.5,31837.5,-6367.5,0.0,2830.0
5978871,2015.0,872.0,12840.0,12840.0,21828.0,8731.2,2182.8,-2182.8,0.0,0.0
5978871,2016.0,217.0,19260.0,12840.0,44298.0,35438.4,4429.8,0.0,26578.8,6420.0
5978871,2017.0,371.0,128400.0,243960.0,179760.0,143808.0,53928.0,17976.0,107856.0,-115560.0
5978872,2015.0,83.0,3120.0,2340.0,6552.0,5241.6,3276.0,-655.2,0.0,780.0
5978872,2016.0,549.0,7020.0,12480.0,18954.0,9477.0,9477.0,1895.4,3790.8,-5460.0
5978872,2017.0,89.0,15600.0,29640.0,1560.0,936.0,156.0,624.0,624.0,-14040.0
5978873,2015.0,132.0,69440.0,96720.0,256928.0,205542.4,128464.0,25692.8,51385.6,-27280.0
5978873,2016.0,76.0,198400.0,96720.0,496000.0,248000.0,49600.0,49600.0,99200.0,101680.0
5978873,2017.0,378.0,178560.0,347200.0,767808.0,614246.4,230342.4,0.0,460684.8,-168640.0
5978876,2015.0,403.0,33600.0,48300.0,127680.0,89376.0,38304.0,-12768.0,0.0,-14700.0
5978876,2016.0,68.0,25200.0,23800.0,118440.0,59220.0,23688.0,23688.0,47376.0,1400.0
5978876,2017.0,739.0,42000.0,60900.0,117600.0,82320.0,11760.0,35280.0,23520.0,-18900.0
5978878,2015.0,466.0,38350.0,18880.0,23010.0,9204.0,6903.0,0.0,13806.0,19470.0
5978878,2016.0,52.0,8260.0,11505.0,25606.0,10242.4,10242.4,-2560.6,0.0,-3245.0
5978878,2017.0,395.0,,65490.0,216825.0,108412.5,108412.5,65047.5,43365.0,-21240.0
5978882,2015.0,438.0,9380.0,4355.0,30016.0,15008.0,12006.4,,12006.4,5025.0
5978882,2016.0,66.0,5360.0,4690.0,15544.0,6217.6,3108.8,4663.2,9326.4,670.0
5978882,2017.0,775.0,18090.0,34840.0,28944.0,11577.6,8683.2,8683.2,17366.4,-16750.0
5978883,2015.0,334.0,118800.0,113850.0,142560.0,71280.0,57024.0,42768.0,57024.0,4950.0
5978883,2016.0,862.0,34650.0,29700.0,135135.0,81081.0,27027.0,27027.0,54054.0,4950.0
5978883,2017.0,44.0,198000.0,386100.0,435600.0,217800.0,174240.0,130680.0,261360.0,-188100.0
5978884,2015.0,327.0,14770.0,6330.0,73850.0,44310.0,14770.0,-7385.0,0.0,8440.0
5978884,2016.0,950.0,16880.0,7385.0,21944.0,13166.4,2194.4,0.0,8777.6,9495.0
5978884,2017.0,78.0,56970.0,27430.0,262062.0,131031.0,26206.2,52412.4,157237.2,29540.0
5978885,2015.0,772.0,257400.0,126225.0,1261260.0,882882.0,504504.0,-126126.0,0.0,131175.0
5978885,2016.0,755.0,69300.0,128700.0,131670.0,52668.0,13167.0,26334.0,26334.0,-59400.0
5978885,2017.0,739.0,371250.0,549450.0,148500.0,103950.0,14850.0,59400.0,89100.0,-178200.0
5978888,2015.0,310.0,44880.0,39270.0,130152.0,91106.4,26030.4,13015.2,26030.4,5610.0
5978888,2016.0,686.0,56100.0,75735.0,84150.0,58905.0,16830.0,-8415.0,0.0,-19635.0
5978888,2017.0,431.0,67320.0,61710.0,201960.0,80784.0,60588.0,-20196.0,0.0,5610.0
5978890,2015.0,876.0,22850.0,9140.0,4570.0,3199.0,1371.0,1828.0,1828.0,13710.0
5978890,2016.0,941.0,27420.0,11425.0,46614.0,23307.0,13984.2,,18645.6,15995.0
5978890,2017.0,52.0,13710.0,13710.0,45243.0,18097.2,4524.3,0.0,,0.0
5978891,2015.0,792.0,174720.0,83200.0,384384.0,153753.6,38438.4,76876.8,230630.4,91520.0
5978891,2016.0,422.0,199680.0,191360.0,79872.0,55910.4,,0.0,47923.2,8320.0
5978891,2017.0,386.0,299520.0,582400.0,239616.0,167731.2,23961.6,47923.2,143769.6,-282880.0
5978892,2015.0,932.0,43200.0,79200.0,21600.0,15120.0,4320.0,0.0,8640.0,-36000.0
5978892,2016.0,393.0,187200.0,367200.0,93600.0,65520.0,37440.0,9360.0,37440.0,-180000.0
5978892,2017.0,864.0,201600.0,198000.0,887040.0,443520.0,88704.0,0.0,354816.0,3600.0
5978895,2015.0,860.0,504920.0,247605.0,1918696.0,767478.4,767478.4,575608.8,767478.4,257315.0
5978895,2016.0,865.0,407820.0,199055.0,1835190.0,1468152.0,734076.0,0.0,1101114.0,208765.0
5978895,2017.0,,436950.0,213620.0,43695.0,21847.5,8739.0,8739.0,26217.0,223330.0
5978897,2015.0,82.0,152600.0,217455.0,106820.0,74774.0,10682.0,42728.0,21364.0,-64855.0
5978897,2016.0,440.0,137340.0,129710.0,343350.0,171675.0,103005.0,103005.0,137340.0,7630.0
5978897,2017.0,72.0,106820.0,99190.0,256368.0,205094.4,128184.0,51273.6,102547.2,7630.0
5978899,2015.0,556.0,81300.0,157180.0,130080.0,104064.0,52032.0,52032.0,26016.0,-75880.0
5978899,2016.0,863.0,59620.0,28455.0,298100.0,208670.0,89430.0,29810.0,59620.0,31165.0
5978899,2017.0,256.0,65040.0,93495.0,143088.0,100161.6,28617.6,14308.8,28617.6,-28455.0
5978900,2015.0,641.0,83400.0,40310.0,275220.0,192654.0,110088.0,0.0,165132.0,43090.0
5978900,2016.0,197.0,133440.0,65330.0,613824.0,306912.0,245529.6,0.0,368294.4,68110.0
5978900,2017.0,519.0,47260.0,22240.0,42534.0,34027.2,12760.2,4253.4,25520.4,25020.0
5978908,2015.0,636.0,47700.0,39750.0,133560.0,53424.0,26712.0,-13356.0,0.0,7950.0
5978908,2016.0,194.0,31800.0,23850.0,92220.0,46110.0,27666.0,9222.0,18444.0,7950.0
5978908,2017.0,311.0,198750.0,190800.0,417375.0,292162.5,83475.0,125212.5,83475.0,7950.0
5978911,2015.0,634.0,58320.0,27540.0,34992.0,20995.2,6998.4,0.0,13996.8,30780.0
5978911,2016.0,613.0,90720.0,43740.0,99792.0,79833.6,19958.4,39916.8,59875.2,46980.0
5978911,2017.0,509.0,25920.0,11340.0,38880.0,31104.0,19440.0,15552.0,15552.0,14580.0
5978912,2015.0,675.0,136500.0,127400.0,382200.0,152880.0,38220.0,76440.0,76440.0,9100.0
5978912,2016.0,374.0,582400.0,573300.0,2679040.0,1339520.0,1339520.0,535808.0,1071616.0,9100.0
5978912,2017.0,704.0,464100.0,682500.0,1392300.0,556920.0,696150.0,-139230.0,0.0,-218400.0
5978915,2015.0,702.0,26250.0,36750.0,52500.0,36750.0,,5250.0,31500.0,-10500.0
5978915,2016.0,703.0,56000.0,81375.0,190400.0,152320.0,19040.0,19040.0,38080.0,-25375.0
5978915,2017.0,672.0,119000.0,117250.0,261800.0,104720.0,52360.0,26180.0,52360.0,1750.0
5978916,2015.0,942.0,24200.0,47520.0,91960.0,55176.0,45980.0,-9196.0,0.0,-23320.0
5978916,2016.0,774.0,5280.0,9680.0,20064.0,8025.6,2006.4,2006.4,12038.4,-4400.0
5978916,2017.0,128.0,28600.0,42240.0,51480.0,41184.0,15444.0,,0.0,-13640.0
5978917,2015.0,111.0,33080.0,24810.0,33080.0,19848.0,16540.0,13232.0,13232.0,8270.0
5978917,2016.0,246.0,165400.0,235695.0,711220.0,568976.0,355610.0,-71122.0,0.0,-70295.0
5978917,2017.0,439.0,49620.0,20675.0,238176.0,95270.4,23817.6,0.0,95270.4,28945.0
5978918,2015.0,991.0,40650.0,56910.0,154470.0,92682.0,77235.0,0.0,30894.0,-16260.0
5978918,,122.0,173440.0,170730.0,745792.0,447475.2,149158.4,149158.4,447475.2,2710.0
5978918,2017.0,524.0,184280.0,90785.0,442272.0,353817.6,176908.8,-44227.2,0.0,93495.0
5978919,2015.0,694.0,170280.0,166410.0,391644.0,195822.0,117493.2,0.0,156657.6,3870.0
5978919,2016.0,816.0,139320.0,135450.0,250776.0,175543.2,,-25077.6,0.0,3870.0
5978919,2017.0,854.0,150930.0,220590.0,407511.0,203755.5,40751.1,0.0,163004.4,-69660.0
5978922,2015.0,599.0,154080.0,295320.0,554688.0,332812.8,221875.2,110937.6,221875.2,-141240.0
5978922,2016.0,912.0,250380.0,487920.0,826254.0,661003.2,413127.0,165250.8,330501.6,-237540.0
5978922,2017.0,721.0,449400.0,664470.0,44940.0,35952.0,22470.0,-4494.0,0.0,-215070.0
5978923,2015.0,728.0,119240.0,170730.0,,171705.6,42926.4,171705.6,85852.8,-51490.0
5978923,2016.0,610.0,260160.0,382110.0,1222752.0,733651.2,244550.4,489100.8,489100.8,-121950.0
5978923,2017.0,441.0,70460.0,130080.0,21138.0,10569.0,,2113.8,12682.8,-59620.0
5978925,2015.0,80.0,606000.0,896880.0,2424000.0,1454400.0,242400.0,969600.0,1454400.0,-290880.0
5978925,2016.0,30.0,646400.0,319160.0,1034240.0,413696.0,310272.0,103424.0,413696.0,327240.0
5978925,2017.0,77.0,274720.0,533280.0,988992.0,593395.2,296697.6,98899.2,593395.2,-258560.0
5978926,2015.0,205.0,267600.0,388020.0,1177440.0,706464.0,588720.0,235488.0,470976.0,-120420.0
5978926,2016.0,975.0,570880.0,1123920.0,1141760.0,913408.0,456704.0,114176.0,228352.0,-553040.0
5978926,2017.0,29.0,454920.0,669000.0,1000824.0,800659.2,500412.0,100082.4,600494.4,-214080.0
5978927,2015.0,808.0,10440.0,2610.0,13572.0,9500.4,5428.8,2714.4,2714.4,7830.0
5978927,2016.0,778.0,41760.0,18270.0,8352.0,5846.4,1670.4,-835.2,0.0,23490.0
5978927,2017.0,731.0,46980.0,62640.0,61074.0,30537.0,30537.0,18322.2,36644.4,-15660.0
5978931,2015.0,695.0,299250.0,436050.0,299250.0,179550.0,149625.0,-29925.0,0.0,-136800.0
5978931,2016.0,928.0,273600.0,397575.0,437760.0,306432.0,175104.0,87552.0,175104.0,-123975.0
5978931,2017.0,688.0,76950.0,102600.0,253935.0,203148.0,25393.5,25393.5,101574.0,-25650.0
5978934,2015.0,61.0,136350.0,190890.0,409050.0,286335.0,40905.0,81810.0,163620.0,-54540.0
5978934,2016.0,286.0,181800.0,259065.0,709020.0,354510.0,141804.0,70902.0,283608.0,-77265.0
5978934,2017.0,633.0,181800.0,172710.0,599940.0,239976.0,59994.0,-59994.0,0.0,9090.0
5978935,2015.0,730.0,31350.0,58520.0,40755.0,28528.5,20377.5,0.0,16302.0,-27170.0
5978935,2016.0,85.0,16720.0,29260.0,16720.0,6688.0,3344.0,1672.0,10032.0,-12540.0
5978935,2017.0,509.0,52250.0,50160.0,261250.0,104500.0,26125.0,0.0,104500.0,2090.0
5978936,2015.0,407.0,2340.0,4420.0,6084.0,3042.0,1825.2,1216.8,2433.6,-2080.0
5978936,2016.0,20.0,2730.0,5200.0,6279.0,2511.6,2511.6,627.9,3767.4,-2470.0
5978936,2017.0,772.0,3120.0,5980.0,4992.0,1996.8,1996.8,499.2,1996.8,-2860.0
5978937,2015.0,88.0,269760.0,522660.0,1240896.0,868627.2,124089.6,124089.6,496358.4,-252900.0
5978937,2016.0,957.0,379350.0,556380.0,1707075.0,682830.0,170707.5,170707.5,682830.0,-177030.0
5978937,2017.0,701.0,84300.0,113805.0,126450.0,101160.0,37935.0,0.0,50580.0,-29505.0
5978941,2015.0,571.0,545400.0,268155.0,2181600.0,1090800.0,436320.0,436320.0,1308960.0,277245.0
5978941,2016.0,707.0,118170.0,54540.0,543582.0,380507.4,108716.4,217432.8,108716.4,63630.0
5978941,2017.0,706.0,636300.0,627210.0,2481570.0,1737099.0,1240785.0,-248157.0,0.0,9090.0
5978943,2015.0,641.0,90000.0,174000.0,414000.0,331200.0,124200.0,0.0,82800.0,-84000.0
5978943,2016.0,231.0,63000.0,120000.0,157500.0,94500.0,15750.0,63000.0,94500.0,-57000.0
5978943,2017.0,963.0,48000.0,67500.0,38400.0,30720.0,7680.0,-3840.0,0.0,-19500.0
5978944,2015.0,172.0,390600.0,571950.0,585900.0,292950.0,175770.0,117180.0,234360.0,-181350.0
5978944,,501.0,139500.0,195300.0,641700.0,449190.0,256680.0,-64170.0,0.0,-55800.0
5978944,2017.0,356.0,446400.0,218550.0,1919520.0,1535616.0,575856.0,383904.0,1151712.0,227850.0
5978945,2015.0,849.0,194600.0,93825.0,681100.0,272440.0,272440.0,136220.0,408660.0,100775.0
5978945,2016.0,377.0,55600.0,97300.0,83400.0,50040.0,25020.0,8340.0,33360.0,-41700.0
5978945,2017.0,867.0,187650.0,271050.0,337770.0,135108.0,67554.0,-33777.0,0.0,-83400.0
5978948,2015.0,777.0,22840.0,17130.0,77656.0,38828.0,38828.0,0.0,46593.6,5710.0
5978948,2016.0,590.0,85650.0,119910.0,85650.0,42825.0,25695.0,-8565.0,0.0,-34260.0
5978948,2017.0,517.0,91360.0,171300.0,456800.0,274080.0,91360.0,45680.0,91360.0,-79940.0
5978952,2015.0,482.0,273000.0,,627900.0,439530.0,62790.0,0.0,251160.0,-122850.0
5978952,2016.0,179.0,436800.0,855400.0,480480.0,,48048.0,96096.0,96096.0,-418600.0
5978952,2017.0,286.0,309400.0,600600.0,866320.0,693056.0,86632.0,0.0,519792.0,-291200.0
5978956,2015.0,333.0,1140.0,1520.0,3534.0,1767.0,353.4,0.0,706.8,-380.0
5978956,2016.0,628.0,6080.0,11400.0,30400.0,18240.0,6080.0,-3040.0,0.0,-5320.0
5978956,2017.0,187.0,7600.0,7220.0,12160.0,9728.0,4864.0,,2432.0,380.0
5978957,2015.0,526.0,15210.0,,10647.0,7452.9,4258.8,1064.7,2129.4,-7020.0
5978957,2016.0,35.0,27300.0,13455.0,65520.0,52416.0,13104.0,0.0,39312.0,13845.0
5978957,2017.0,137.0,5850.0,10920.0,1170.0,936.0,585.0,234.0,234.0,-5070.0
5978960,2015.0,28.0,70320.0,30765.0,274248.0,137124.0,54849.6,27424.8,54849.6,39555.0
5978960,2016.0,122.0,52740.0,43950.0,216234.0,108117.0,,0.0,86493.6,8790.0
5978960,2017.0,139.0,70320.0,92295.0,77352.0,54146.4,7735.2,15470.4,15470.4,-21975.0
5978962,2015.0,479.0,35600.0,42720.0,106800.0,74760.0,53400.0,32040.0,42720.0,-7120.0
5978962,2016.0,375.0,213600.0,206480.0,640800.0,448560.0,320400.0,0.0,384480.0,7120.0
5978962,2017.0,916.0,149520.0,213600.0,299040.0,179424.0,149520.0,59808.0,179424.0,-64080.0
5978964,2015.0,488.0,8780.0,0.0,,24759.6,16506.4,0.0,8253.2,8780.0
