ID,invention,logo,copyright
2742361.0,0.0,0.0,0.0
2742456.0,0.0,0.0,1.0
2742568.0,1.0,0.0,1.0
2743003.0,0.0,0.0,0.0
2743024.0,0.0,1.0,0.0
2743121.0,0.0,0.0,0.0
2743664.0,1.0,0.0,1.0
2745493.0,0.0,1.0,0.0
2745784.0,,0.0,0.0
2747575.0,0.0,0.0,0.0
2747905.0,1.0,0.0,1.0
2748997.0,1.0,0.0,0.0
2749024.0,0.0,0.0,0.0
2749071.0,0.0,0.0,0.0
2750030.0,0.0,0.0,0.0
2750142.0,0.0,1.0,1.0
2750288.0,,0.0,0.0
2750463.0,1.0,0.0,1.0
2751248.0,0.0,0.0,0.0
2751523.0,1.0,0.0,1.0
2751544.0,0.0,0.0,0.0
2752122.0,0.0,0.0,0.0
2752546.0,0.0,1.0,1.0
2752733.0,1.0,1.0,0.0
2752774.0,1.0,1.0,0.0
2752919.0,0.0,1.0,0.0
2752938.0,0.0,0.0,0.0
2753193.0,0.0,0.0,0.0
2753202.0,0.0,0.0,
2753527.0,0.0,0.0,1.0
2753743.0,0.0,0.0,0.0
2753744.0,1.0,1.0,0.0
2754176.0,0.0,0.0,0.0
2754443.0,0.0,,1.0
2755277.0,1.0,1.0,1.0
2756480.0,0.0,0.0,0.0
2757518.0,0.0,0.0,0.0
2757679.0,0.0,0.0,0.0
2757750.0,0.0,0.0,0.0
2757811.0,1.0,1.0,1.0
2758110.0,1.0,0.0,0.0
2758882.0,0.0,0.0,0.0
2759031.0,0.0,1.0,1.0
2759297.0,0.0,0.0,1.0
2760074.0,1.0,0.0,1.0
2760366.0,1.0,0.0,1.0
2760369.0,0.0,0.0,0.0
2760410.0,0.0,0.0,0.0
2761306.0,0.0,0.0,0.0
2761377.0,0.0,0.0,0.0
2762203.0,0.0,0.0,0.0
2762520.0,0.0,0.0,0.0
2763189.0,0.0,0.0,0.0
2763239.0,0.0,0.0,1.0
2763997.0,0.0,1.0,1.0
2764179.0,1.0,1.0,1.0
2764321.0,1.0,1.0,0.0
2764609.0,0.0,0.0,0.0
2764966.0,1.0,0.0,0.0
2765760.0,0.0,1.0,1.0
2767408.0,0.0,1.0,1.0
2768696.0,0.0,0.0,0.0
2770394.0,1.0,0.0,1.0
2771860.0,1.0,0.0,1.0
2771934.0,0.0,0.0,0.0
2772094.0,0.0,0.0,0.0
2772756.0,0.0,0.0,0.0
2773100.0,1.0,1.0,1.0
2773589.0,0.0,0.0,0.0
2774305.0,0.0,1.0,1.0
2774585.0,0.0,0.0,0.0
2775210.0,0.0,0.0,0.0
2776228.0,0.0,0.0,0.0
2777071.0,1.0,0.0,1.0
2777152.0,0.0,0.0,0.0
2777400.0,0.0,0.0,0.0
2777444.0,0.0,0.0,1.0
2777697.0,1.0,1.0,0.0
2778703.0,0.0,0.0,0.0
2779283.0,0.0,0.0,0.0
2779590.0,1.0,1.0,
2780134.0,1.0,1.0,0.0
2780213.0,1.0,0.0,0.0
2780392.0,1.0,1.0,0.0
2780619.0,0.0,0.0,0.0
2781325.0,0.0,1.0,0.0
2781375.0,1.0,0.0,1.0
2781435.0,0.0,0.0,1.0
2781436.0,0.0,0.0,0.0
2781639.0,0.0,0.0,0.0
2781828.0,1.0,1.0,1.0
2781957.0,0.0,1.0,1.0
2782030.0,0.0,0.0,0.0
2782054.0,0.0,1.0,1.0
2782511.0,0.0,1.0,1.0
2783149.0,0.0,0.0,0.0
2783198.0,0.0,0.0,0.0
2783611.0,1.0,1.0,1.0
2784622.0,0.0,0.0,0.0
2784764.0,1.0,0.0,1.0
2785392.0,1.0,0.0,1.0
2785857.0,0.0,0.0,0.0
2786352.0,1.0,0.0,1.0
2786473.0,0.0,0.0,1.0
2786483.0,1.0,0.0,0.0
2787109.0,1.0,0.0,0.0
2787234.0,0.0,0.0,0.0
2787605.0,0.0,0.0,1.0
2787758.0,0.0,1.0,1.0
2787784.0,1.0,0.0,1.0
2787976.0,1.0,1.0,0.0
2788453.0,0.0,0.0,0.0
2788947.0,0.0,0.0,0.0
2789031.0,0.0,0.0,0.0
2789236.0,0.0,1.0,1.0
2789647.0,0.0,0.0,1.0
2789662.0,0.0,0.0,0.0
2789858.0,0.0,0.0,0.0
2789874.0,1.0,1.0,1.0
2790974.0,1.0,1.0,1.0
2792238.0,1.0,1.0,
2792809.0,1.0,1.0,1.0
2792867.0,0.0,0.0,0.0
2793496.0,0.0,1.0,1.0
2794415.0,0.0,0.0,1.0
2795410.0,0.0,0.0,1.0
2795758.0,1.0,0.0,1.0
2796048.0,1.0,1.0,1.0
2796408.0,0.0,0.0,0.0
2796547.0,0.0,0.0,0.0
2797084.0,0.0,0.0,0.0
2797260.0,0.0,0.0,0.0
2797842.0,0.0,1.0,1.0
2798106.0,0.0,0.0,0.0
2798268.0,0.0,0.0,0.0
2798293.0,0.0,0.0,0.0
2799385.0,0.0,0.0,0.0
2799459.0,0.0,1.0,1.0
2800105.0,0.0,0.0,0.0
2800372.0,0.0,0.0,0.0
2800681.0,1.0,0.0,1.0
2802097.0,1.0,1.0,0.0
2802372.0,0.0,1.0,0.0
2802981.0,0.0,1.0,1.0
2803684.0,0.0,0.0,0.0
2804306.0,0.0,0.0,0.0
2804940.0,0.0,1.0,1.0
2805005.0,0.0,1.0,1.0
2805057.0,1.0,1.0,0.0
2805269.0,1.0,1.0,1.0
2805449.0,0.0,1.0,1.0
2805974.0,0.0,0.0,1.0
2806180.0,0.0,0.0,0.0
2806538.0,0.0,0.0,1.0
2806710.0,0.0,0.0,0.0
2807048.0,0.0,0.0,0.0
2807153.0,0.0,1.0,1.0
2807543.0,1.0,0.0,1.0
2807740.0,0.0,0.0,0.0
2807745.0,0.0,0.0,0.0
2807997.0,0.0,1.0,0.0
2808974.0,0.0,1.0,1.0
2809880.0,0.0,1.0,1.0
2810629.0,0.0,0.0,0.0
2811476.0,0.0,0.0,0.0
2812674.0,0.0,1.0,0.0
2812681.0,1.0,1.0,1.0
2813366.0,0.0,0.0,0.0
2813598.0,0.0,0.0,0.0
2813721.0,0.0,0.0,0.0
2814204.0,0.0,0.0,0.0
2815119.0,0.0,0.0,0.0
2815353.0,0.0,1.0,1.0
2815553.0,0.0,0.0,0.0
2815689.0,1.0,0.0,1.0
2816131.0,0.0,0.0,1.0
2816300.0,1.0,1.0,0.0
2816428.0,0.0,0.0,0.0
2817267.0,0.0,1.0,0.0
2817361.0,0.0,0.0,0.0
2817407.0,1.0,0.0,1.0
2817544.0,1.0,1.0,0.0
2817691.0,1.0,0.0,1.0
2817923.0,0.0,0.0,0.0
2817983.0,1.0,0.0,1.0
2818141.0,0.0,1.0,1.0
2818177.0,0.0,0.0,0.0
2818238.0,1.0,1.0,1.0
2819534.0,0.0,0.0,0.0
2820162.0,1.0,0.0,1.0
2820343.0,1.0,1.0,1.0
2820493.0,0.0,0.0,0.0
2820595.0,0.0,0.0,0.0
2820781.0,0.0,0.0,0.0
2820829.0,0.0,0.0,0.0
2820892.0,1.0,0.0,0.0
2821586.0,0.0,1.0,1.0
2821953.0,0.0,1.0,0.0
2822189.0,1.0,1.0,0.0
2822960.0,0.0,1.0,1.0
2823770.0,0.0,0.0,0.0
2823787.0,0.0,0.0,0.0
2823830.0,0.0,1.0,1.0
2823927.0,1.0,1.0,0.0
2824246.0,1.0,1.0,1.0
2825614.0,0.0,0.0,0.0
2825674.0,0.0,0.0,1.0
2826602.0,0.0,0.0,0.0
2826873.0,0.0,0.0,0.0
2827369.0,0.0,1.0,1.0
2828816.0,0.0,0.0,0.0
2829039.0,1.0,0.0,0.0
2829647.0,1.0,1.0,0.0
2830267.0,1.0,1.0,1.0
2830649.0,0.0,1.0,1.0
2832048.0,1.0,0.0,1.0
2832118.0,1.0,1.0,1.0
2832124.0,0.0,1.0,1.0
2832495.0,0.0,0.0,0.0
2832574.0,0.0,0.0,0.0
2832916.0,0.0,1.0,1.0
2833055.0,0.0,,0.0
2833408.0,0.0,1.0,1.0
2834532.0,1.0,0.0,1.0
2835189.0,0.0,0.0,1.0
2835361.0,1.0,1.0,1.0
2835501.0,1.0,0.0,1.0
2835529.0,0.0,0.0,0.0
2836117.0,0.0,0.0,0.0
2836879.0,1.0,1.0,1.0
2837080.0,0.0,0.0,1.0
2837113.0,1.0,1.0,1.0
2837632.0,0.0,0.0,0.0
2838245.0,1.0,0.0,1.0
2838480.0,1.0,0.0,1.0
2838579.0,0.0,0.0,0.0
2838831.0,0.0,0.0,1.0
2839491.0,0.0,0.0,0.0
2840012.0,0.0,0.0,0.0
2840474.0,0.0,0.0,0.0
2840541.0,0.0,0.0,0.0
2840553.0,0.0,1.0,1.0
2840568.0,0.0,1.0,1.0
2841194.0,0.0,0.0,0.0
2841597.0,1.0,1.0,1.0
2842497.0,0.0,0.0,0.0
2842767.0,1.0,1.0,0.0
2842863.0,0.0,0.0,0.0
2843109.0,1.0,0.0,1.0
2843290.0,0.0,0.0,0.0
2843964.0,0.0,0.0,1.0
2844222.0,0.0,0.0,0.0
2844546.0,0.0,0.0,0.0
2844578.0,0.0,1.0,1.0
2845184.0,0.0,0.0,0.0
2847037.0,1.0,0.0,1.0
2849856.0,0.0,0.0,0.0
2850202.0,0.0,0.0,1.0
2850283.0,0.0,1.0,0.0
2850502.0,1.0,0.0,
2850975.0,0.0,0.0,0.0
2851476.0,0.0,0.0,0.0
2851919.0,0.0,0.0,0.0
2852038.0,0.0,0.0,0.0
2852333.0,1.0,0.0,0.0
2853208.0,0.0,0.0,0.0
2853354.0,0.0,0.0,0.0
2853577.0,1.0,1.0,1.0
2854099.0,0.0,0.0,0.0
2854410.0,0.0,1.0,0.0
2855780.0,0.0,0.0,0.0
2855789.0,0.0,0.0,0.0
2856154.0,0.0,0.0,0.0
2856255.0,1.0,1.0,1.0
2856665.0,0.0,0.0,0.0
2856869.0,0.0,0.0,0.0
2856998.0,0.0,0.0,1.0
2857935.0,1.0,1.0,0.0
2858424.0,1.0,1.0,1.0
2859557.0,1.0,1.0,0.0
2859839.0,0.0,0.0,1.0
2859953.0,0.0,0.0,0.0
2862012.0,0.0,0.0,0.0
2862530.0,0.0,1.0,0.0
2862545.0,1.0,1.0,1.0
2862776.0,0.0,1.0,1.0
2863236.0,1.0,0.0,1.0
2863243.0,0.0,0.0,0.0
2863277.0,0.0,0.0,0.0
2863341.0,0.0,0.0,1.0
2863430.0,0.0,0.0,0.0
2863876.0,0.0,0.0,0.0
2864057.0,1.0,1.0,0.0
2864221.0,1.0,1.0,1.0
2864467.0,0.0,0.0,0.0
2865687.0,0.0,0.0,0.0
2865916.0,0.0,0.0,0.0
2867211.0,0.0,0.0,0.0
2867972.0,0.0,0.0,0.0
2870194.0,0.0,0.0,0.0
2870400.0,1.0,0.0,1.0
2870438.0,0.0,1.0,1.0
2870451.0,0.0,0.0,0.0
2871008.0,0.0,1.0,1.0
2871363.0,0.0,0.0,0.0
2871632.0,0.0,0.0,0.0
2872374.0,0.0,0.0,0.0
2872400.0,,1.0,1.0
2872401.0,0.0,1.0,1.0
2872897.0,0.0,0.0,0.0
2873754.0,0.0,0.0,0.0
2874319.0,0.0,0.0,0.0
2874726.0,1.0,0.0,1.0
2875053.0,0.0,0.0,0.0
2875171.0,1.0,0.0,1.0
2877789.0,0.0,0.0,0.0
2878167.0,0.0,1.0,1.0
2878535.0,0.0,1.0,0.0
2879217.0,1.0,0.0,0.0
2879259.0,1.0,0.0,1.0
2879413.0,1.0,1.0,0.0
2879601.0,0.0,1.0,1.0
2882931.0,0.0,1.0,1.0
2883058.0,1.0,0.0,1.0
2883129.0,0.0,0.0,0.0
2883475.0,0.0,0.0,0.0
2884122.0,0.0,0.0,0.0
2884215.0,1.0,1.0,0.0
2885391.0,0.0,0.0,0.0
2885395.0,1.0,1.0,1.0
2885458.0,1.0,1.0,1.0
2885730.0,1.0,0.0,0.0
2885988.0,0.0,0.0,0.0
2886504.0,1.0,0.0,1.0
2886678.0,1.0,0.0,0.0
2887126.0,0.0,0.0,0.0
2887530.0,0.0,1.0,1.0
2888403.0,0.0,1.0,1.0
2888533.0,0.0,0.0,0.0
2889205.0,0.0,0.0,0.0
2889547.0,,0.0,0.0
2890095.0,0.0,0.0,0.0
2890219.0,0.0,1.0,1.0
2890256.0,1.0,0.0,0.0
2890785.0,1.0,0.0,1.0
2890997.0,0.0,0.0,0.0
2891677.0,1.0,0.0,1.0
2891941.0,0.0,0.0,0.0
2892017.0,0.0,0.0,0.0
2892060.0,1.0,0.0,1.0
2892063.0,0.0,0.0,0.0
2892996.0,0.0,1.0,1.0
2893182.0,0.0,0.0,1.0
2893769.0,0.0,0.0,0.0
2894255.0,1.0,1.0,1.0
2894696.0,1.0,0.0,0.0
2896342.0,0.0,0.0,0.0
2897011.0,1.0,1.0,1.0
2897136.0,0.0,1.0,1.0
2897633.0,0.0,1.0,0.0
2897637.0,0.0,0.0,0.0
2897745.0,1.0,1.0,0.0
2897831.0,0.0,0.0,0.0
2899220.0,0.0,0.0,0.0
2899663.0,0.0,1.0,1.0
2899783.0,0.0,0.0,0.0
2900135.0,0.0,0.0,0.0
2900681.0,1.0,1.0,0.0
2900817.0,0.0,0.0,0.0
2901317.0,0.0,0.0,0.0
2902222.0,1.0,1.0,0.0
2902410.0,1.0,1.0,0.0
2902553.0,0.0,0.0,0.0
2902810.0,0.0,0.0,0.0
2902860.0,1.0,1.0,0.0
2905475.0,0.0,0.0,0.0
2906112.0,0.0,0.0,0.0
2906468.0,1.0,1.0,0.0
2906532.0,1.0,1.0,0.0
2906893.0,1.0,1.0,0.0
2907115.0,0.0,0.0,0.0
2907857.0,1.0,0.0,1.0
2909171.0,0.0,1.0,1.0
2909440.0,0.0,0.0,0.0
2909650.0,0.0,0.0,0.0
2909807.0,0.0,0.0,0.0
2909863.0,0.0,0.0,0.0
2910006.0,0.0,0.0,0.0
2910120.0,0.0,0.0,0.0
2910180.0,0.0,0.0,0.0
2910781.0,0.0,0.0,0.0
2911368.0,0.0,0.0,1.0
2911553.0,1.0,0.0,0.0
2911873.0,0.0,0.0,0.0
2911953.0,0.0,0.0,0.0
2912959.0,1.0,1.0,1.0
2913384.0,0.0,1.0,0.0
2913476.0,1.0,0.0,1.0
2915979.0,1.0,0.0,0.0
2916098.0,0.0,0.0,0.0
2916491.0,1.0,0.0,1.0
2917476.0,0.0,0.0,0.0
2917791.0,0.0,1.0,1.0
2918662.0,0.0,1.0,1.0
2919554.0,1.0,0.0,0.0
2919576.0,1.0,0.0,0.0
2920031.0,0.0,1.0,1.0
2920541.0,1.0,0.0,1.0
2920554.0,0.0,0.0,0.0
2920618.0,1.0,1.0,1.0
2921153.0,0.0,0.0,0.0
2922094.0,0.0,1.0,1.0
2922340.0,1.0,1.0,0.0
2922812.0,1.0,0.0,1.0
2923428.0,0.0,1.0,1.0
2924503.0,1.0,1.0,1.0
2924567.0,0.0,0.0,0.0
2924775.0,1.0,0.0,1.0
2924873.0,0.0,0.0,0.0
2925414.0,0.0,0.0,0.0
2925510.0,0.0,0.0,0.0
2925569.0,0.0,0.0,0.0
2925603.0,1.0,1.0,1.0
2925780.0,1.0,1.0,1.0
2926269.0,0.0,0.0,0.0
2926465.0,0.0,0.0,0.0
2926663.0,0.0,0.0,0.0
2926666.0,1.0,1.0,0.0
2926882.0,0.0,1.0,1.0
2927269.0,1.0,0.0,1.0
2927721.0,0.0,0.0,1.0
2927924.0,0.0,0.0,1.0
2927946.0,1.0,1.0,0.0
2928012.0,,1.0,1.0
2928459.0,1.0,1.0,1.0
2928517.0,1.0,0.0,1.0
2929312.0,0.0,1.0,0.0
2929419.0,1.0,1.0,0.0
2930845.0,0.0,0.0,0.0
2932111.0,0.0,0.0,0.0
2932190.0,0.0,0.0,0.0
2932252.0,0.0,0.0,0.0
2932339.0,1.0,1.0,0.0
2932516.0,0.0,0.0,0.0
2932951.0,0.0,0.0,0.0
2933415.0,0.0,0.0,0.0
2933491.0,0.0,1.0,1.0
2933654.0,1.0,0.0,1.0
2933886.0,1.0,,1.0
2934020.0,1.0,0.0,1.0
2934113.0,0.0,0.0,0.0
2934316.0,0.0,1.0,1.0
2935384.0,1.0,1.0,0.0
2936049.0,1.0,1.0,0.0
2937233.0,1.0,1.0,0.0
2939531.0,0.0,0.0,0.0
2939602.0,1.0,0.0,0.0
2939671.0,1.0,1.0,0.0
2939695.0,0.0,0.0,0.0
2939780.0,0.0,1.0,1.0
2939975.0,0.0,1.0,1.0
2940029.0,1.0,1.0,1.0
2940646.0,0.0,0.0,0.0
2941425.0,0.0,0.0,0.0
2941687.0,1.0,1.0,0.0
2942970.0,1.0,0.0,1.0
2943729.0,1.0,1.0,1.0
2944280.0,1.0,1.0,0.0
2944506.0,1.0,1.0,1.0
2944789.0,1.0,1.0,1.0
2944842.0,0.0,1.0,1.0
2945554.0,0.0,0.0,0.0
2945642.0,0.0,1.0,1.0
2946264.0,0.0,0.0,0.0
2947183.0,0.0,1.0,1.0
2948785.0,0.0,0.0,0.0
2949281.0,0.0,0.0,0.0
2949691.0,1.0,0.0,1.0
2949703.0,0.0,0.0,0.0
2951293.0,1.0,1.0,0.0
2951467.0,0.0,0.0,0.0
2952001.0,0.0,0.0,0.0
2953021.0,1.0,1.0,0.0
2953331.0,1.0,0.0,1.0
2953343.0,0.0,0.0,0.0
2953483.0,0.0,1.0,1.0
2953591.0,0.0,0.0,0.0
2954090.0,0.0,0.0,0.0
2954421.0,0.0,1.0,1.0
2955876.0,0.0,0.0,0.0
2956043.0,0.0,0.0,0.0
2956221.0,0.0,0.0,1.0
2956306.0,0.0,0.0,0.0
2957078.0,1.0,1.0,1.0
2957813.0,1.0,1.0,
2958568.0,0.0,0.0,0.0
2958745.0,0.0,0.0,1.0
2959224.0,0.0,1.0,1.0
2960302.0,0.0,0.0,0.0
2960356.0,0.0,0.0,0.0
2960427.0,0.0,0.0,0.0
2960653.0,1.0,1.0,1.0
2961359.0,0.0,0.0,1.0
2961512.0,0.0,1.0,1.0
2962322.0,0.0,0.0,0.0
2962977.0,1.0,0.0,1.0
2963375.0,1.0,,1.0
2963960.0,1.0,1.0,0.0
2966260.0,0.0,0.0,0.0
2966714.0,1.0,0.0,0.0
2967849.0,0.0,0.0,0.0
2968477.0,0.0,0.0,0.0
2969383.0,0.0,1.0,1.0
2969812.0,0.0,1.0,0.0
2969930.0,0.0,1.0,1.0
2969967.0,0.0,1.0,1.0
2970506.0,0.0,1.0,1.0
2970843.0,0.0,0.0,0.0
2971787.0,0.0,0.0,0.0
2972305.0,0.0,1.0,0.0
2972767.0,0.0,1.0,0.0
2972830.0,1.0,0.0,1.0
2972927.0,0.0,0.0,0.0
2972937.0,1.0,1.0,0.0
2973415.0,1.0,1.0,0.0
2973737.0,0.0,0.0,0.0
2973874.0,0.0,0.0,0.0
2973952.0,0.0,1.0,1.0
2974918.0,0.0,1.0,0.0
2975109.0,0.0,0.0,0.0
2975156.0,1.0,1.0,1.0
2975382.0,0.0,0.0,0.0
2975876.0,0.0,1.0,0.0
2976237.0,0.0,0.0,0.0
2976916.0,0.0,1.0,1.0
2976933.0,0.0,0.0,0.0
2977485.0,1.0,0.0,0.0
2977961.0,0.0,0.0,0.0
2978140.0,1.0,0.0,1.0
2978623.0,0.0,0.0,0.0
2979305.0,0.0,0.0,1.0
2979721.0,0.0,0.0,0.0
2979933.0,1.0,1.0,0.0
2980439.0,1.0,1.0,1.0
2980497.0,0.0,0.0,0.0
2981567.0,0.0,0.0,0.0
2981997.0,0.0,0.0,0.0
2981999.0,1.0,1.0,0.0
2982418.0,0.0,0.0,0.0
2982812.0,0.0,0.0,0.0
2984089.0,1.0,0.0,1.0
2984140.0,1.0,0.0,0.0
2984829.0,0.0,0.0,0.0
2984849.0,0.0,0.0,0.0
2985150.0,1.0,1.0,1.0
2985262.0,0.0,0.0,0.0
2985716.0,0.0,0.0,0.0
2986503.0,0.0,0.0,0.0
2987404.0,0.0,0.0,0.0
2988672.0,1.0,0.0,1.0
2988864.0,0.0,0.0,0.0
2989188.0,0.0,1.0,1.0
2989868.0,0.0,0.0,0.0
2990195.0,1.0,1.0,0.0
2991337.0,1.0,0.0,1.0
2991744.0,0.0,0.0,0.0
2991921.0,0.0,1.0,1.0
2992767.0,0.0,0.0,0.0
2993308.0,1.0,1.0,0.0
2993413.0,1.0,1.0,0.0
2993893.0,0.0,0.0,0.0
2993989.0,0.0,1.0,0.0
2994625.0,0.0,0.0,0.0
2995032.0,1.0,1.0,0.0
2995413.0,0.0,0.0,0.0
2995607.0,0.0,0.0,0.0
2996029.0,0.0,1.0,1.0
2996538.0,1.0,1.0,0.0
2996964.0,0.0,0.0,0.0
2997447.0,0.0,0.0,0.0
2998291.0,1.0,1.0,1.0
2999275.0,1.0,1.0,1.0
3000542.0,0.0,0.0,0.0
3001823.0,0.0,0.0,0.0
3001961.0,0.0,1.0,1.0
3002232.0,1.0,1.0,0.0
3002836.0,0.0,0.0,0.0
3003160.0,1.0,1.0,0.0
3003342.0,0.0,0.0,0.0
3003433.0,1.0,1.0,0.0
3004618.0,1.0,0.0,1.0
3005025.0,0.0,1.0,1.0
3005147.0,1.0,0.0,0.0
3005504.0,0.0,0.0,0.0
3005683.0,0.0,0.0,0.0
3005900.0,1.0,0.0,1.0
3006796.0,0.0,0.0,0.0
3007406.0,0.0,1.0,1.0
3007500.0,1.0,0.0,1.0
3008052.0,1.0,0.0,1.0
3008300.0,0.0,1.0,1.0
3008844.0,1.0,1.0,1.0
3008989.0,0.0,1.0,1.0
3009646.0,1.0,0.0,1.0
3010345.0,0.0,0.0,0.0
3011252.0,0.0,0.0,0.0
3011834.0,1.0,0.0,1.0
3012094.0,0.0,0.0,0.0
3014467.0,0.0,0.0,0.0
3014909.0,0.0,0.0,0.0
3014976.0,0.0,0.0,0.0
3015141.0,0.0,0.0,0.0
3015177.0,1.0,1.0,1.0
3015277.0,0.0,0.0,0.0
3015412.0,0.0,0.0,0.0
3015494.0,0.0,0.0,0.0
3016415.0,0.0,0.0,0.0
3016751.0,0.0,1.0,0.0
3016822.0,0.0,0.0,0.0
3017249.0,0.0,1.0,1.0
3017961.0,0.0,1.0,1.0
3018049.0,1.0,,1.0
3018900.0,0.0,0.0,0.0
3019109.0,0.0,0.0,0.0
3019252.0,0.0,1.0,1.0
3019373.0,0.0,0.0,0.0
3019882.0,0.0,0.0,0.0
3021265.0,0.0,0.0,0.0
3021419.0,0.0,1.0,1.0
3021660.0,0.0,1.0,1.0
3022189.0,0.0,0.0,0.0
3023080.0,0.0,0.0,0.0
3024359.0,1.0,1.0,0.0
3024400.0,1.0,1.0,1.0
3024402.0,0.0,0.0,0.0
3024404.0,1.0,0.0,0.0
3024589.0,0.0,0.0,0.0
3024904.0,1.0,1.0,0.0
3025630.0,0.0,0.0,0.0
3026117.0,0.0,1.0,1.0
3026177.0,1.0,1.0,0.0
3026342.0,0.0,1.0,1.0
3027278.0,0.0,0.0,0.0
3027578.0,0.0,0.0,0.0
3027700.0,0.0,1.0,1.0
3028392.0,0.0,0.0,0.0
3029132.0,0.0,1.0,1.0
3029276.0,0.0,0.0,0.0
3029451.0,0.0,1.0,1.0
3029699.0,0.0,0.0,0.0
3029982.0,0.0,0.0,0.0
3030138.0,0.0,0.0,0.0
3030623.0,0.0,0.0,0.0
3030775.0,0.0,0.0,0.0
3030942.0,1.0,0.0,1.0
3032214.0,0.0,1.0,1.0
3033225.0,0.0,0.0,0.0
3033290.0,0.0,1.0,1.0
3033762.0,0.0,1.0,1.0
3034243.0,0.0,0.0,0.0
3034838.0,0.0,0.0,0.0
3035095.0,1.0,0.0,0.0
3035734.0,1.0,0.0,0.0
3035800.0,0.0,0.0,0.0
3036058.0,0.0,0.0,0.0
3036932.0,1.0,0.0,0.0
3037058.0,0.0,1.0,1.0
3037191.0,0.0,1.0,1.0
3037273.0,,0.0,0.0
3038140.0,1.0,1.0,0.0
3038756.0,0.0,0.0,0.0
3038956.0,0.0,0.0,1.0
3039637.0,0.0,0.0,0.0
3039722.0,0.0,0.0,0.0
3039728.0,0.0,1.0,0.0
3040039.0,1.0,0.0,1.0
3041315.0,0.0,0.0,0.0
3042626.0,1.0,0.0,0.0
3042822.0,0.0,0.0,0.0
3042881.0,,0.0,0.0
3043536.0,0.0,1.0,1.0
3043565.0,0.0,0.0,0.0
3043596.0,0.0,0.0,0.0
3043701.0,0.0,1.0,1.0
3043703.0,0.0,0.0,1.0
3043947.0,1.0,1.0,0.0
3044885.0,0.0,0.0,0.0
3045402.0,0.0,0.0,0.0
3045584.0,1.0,0.0,1.0
3046593.0,0.0,0.0,0.0
3047148.0,1.0,1.0,0.0
3047210.0,0.0,0.0,0.0
3047796.0,0.0,0.0,0.0
3048894.0,1.0,0.0,1.0
3048996.0,1.0,0.0,1.0
3049262.0,0.0,0.0,0.0
3049503.0,0.0,0.0,0.0
3049717.0,0.0,0.0,0.0
3049914.0,1.0,1.0,1.0
3050060.0,0.0,1.0,0.0
3050778.0,0.0,0.0,0.0
3051246.0,1.0,1.0,0.0
3052626.0,0.0,1.0,1.0
3053122.0,0.0,1.0,1.0
3053972.0,1.0,0.0,0.0
3054768.0,0.0,0.0,0.0
3055410.0,0.0,0.0,0.0
3055652.0,0.0,1.0,1.0
3056334.0,1.0,1.0,0.0
3057263.0,0.0,0.0,0.0
3057692.0,0.0,0.0,0.0
3057957.0,1.0,1.0,1.0
3057981.0,0.0,1.0,1.0
3058272.0,0.0,1.0,1.0
3058967.0,0.0,0.0,0.0
3059435.0,0.0,0.0,0.0
3059637.0,0.0,0.0,0.0
3059833.0,0.0,0.0,0.0
3059935.0,0.0,0.0,0.0
3060605.0,1.0,1.0,1.0
3061022.0,0.0,0.0,0.0
3061050.0,0.0,1.0,1.0
3061128.0,0.0,0.0,0.0
3062018.0,0.0,0.0,
3062308.0,0.0,1.0,1.0
3062803.0,1.0,0.0,1.0
3063179.0,0.0,0.0,0.0
3063228.0,1.0,0.0,1.0
3063237.0,0.0,0.0,0.0
3063676.0,1.0,1.0,0.0
3064244.0,0.0,1.0,1.0
3064306.0,1.0,0.0,1.0
3064421.0,0.0,0.0,0.0
3064439.0,0.0,0.0,0.0
3064552.0,1.0,1.0,0.0
3065683.0,1.0,1.0,0.0
3065699.0,1.0,0.0,0.0
3065745.0,0.0,1.0,0.0
3066823.0,1.0,0.0,1.0
3068727.0,1.0,0.0,0.0
3069536.0,1.0,1.0,0.0
3069732.0,1.0,1.0,1.0
3069995.0,1.0,1.0,1.0
3070384.0,1.0,0.0,1.0
3070802.0,1.0,1.0,1.0
3070887.0,0.0,1.0,1.0
3071366.0,0.0,0.0,0.0
3072636.0,1.0,0.0,1.0
3073513.0,0.0,0.0,0.0
3073808.0,0.0,1.0,1.0
3073920.0,0.0,0.0,0.0
3074771.0,0.0,0.0,0.0
3076968.0,0.0,0.0,0.0
3077603.0,0.0,0.0,0.0
3077697.0,0.0,0.0,0.0
3077978.0,1.0,1.0,1.0
3078147.0,1.0,1.0,0.0
3078719.0,0.0,1.0,1.0
3079453.0,0.0,1.0,1.0
3079610.0,1.0,1.0,0.0
3080666.0,0.0,0.0,0.0
3081175.0,0.0,1.0,1.0
3081508.0,0.0,0.0,0.0
3081808.0,1.0,1.0,0.0
3082110.0,0.0,0.0,0.0
3082425.0,0.0,0.0,0.0
3082684.0,1.0,0.0,1.0
3083263.0,0.0,0.0,0.0
3083635.0,1.0,1.0,0.0
3084407.0,0.0,1.0,0.0
3086009.0,0.0,0.0,0.0
3086038.0,0.0,1.0,0.0
3086277.0,0.0,0.0,0.0
3086516.0,1.0,1.0,0.0
3086820.0,0.0,0.0,0.0
3086828.0,1.0,1.0,0.0
3087329.0,0.0,0.0,0.0
3087334.0,0.0,1.0,1.0
3088293.0,1.0,1.0,
3089226.0,0.0,0.0,
