ID,year,zqlimit,zqcost,gqlimit,gqcost,nbmylimit,nbmycost,xmzclimit,xmzccost
5978140,2017.0,9904.0,792.32,0.0,0.0,0.0,0.0,0.0,0.0
5978142,2015.0,20840.0,1667.2,0.0,0.0,0.0,0.0,0.0,0.0
5978142,2016.0,5731.0,458.48,0.0,0.0,0.0,0.0,0.0,0.0
5978142,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3126.0,187.56
5978148,2015.0,0.0,0.0,20485.2,819.408,0.0,0.0,0.0,0.0
5978148,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.0,190.56
5978148,2017.0,0.0,0.0,0.0,0.0,72889.2,4373.352,0.0,0.0
5978151,2015.0,0.0,0.0,0.0,0.0,31850.4,1911.024,0.0,0.0
5978151,2016.0,0.0,0.0,0.0,0.0,37389.6,2243.376,0.0,0.0
5978151,2017.0,0.0,0.0,207.72,8.3088,0.0,,0.0,0.0
5978152,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.8,64.128
5978152,2016.0,3340.0,267.2,0.0,0.0,0.0,0.0,0.0,0.0
5978152,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,400.8,24.048000000000002
5978156,2015.0,16588.0,1327.04,0.0,0.0,0.0,0.0,0.0,0.0
5978156,2016.0,0.0,0.0,,0.0,0.0,0.0,18096.0,1085.76
5978156,2017.0,0.0,0.0,0.0,0.0,388159.2,,0.0,0.0
5978158,2015.0,0.0,0.0,2189.6,87.584,0.0,0.0,0.0,0.0
5978158,2016.0,0.0,0.0,0.0,0.0,63811.2,3828.672,0.0,0.0
5978158,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.4,126.684
5978159,2015.0,3450.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0
5978159,2016.0,0.0,0.0,3220.0,128.8,0.0,0.0,0.0,0.0
5978159,2017.0,0.0,0.0,6182.4,247.296,0.0,0.0,0.0,0.0
5978163,2015.0,0.0,0.0,21232.64,849.3056,,0.0,0.0,0.0
5978163,2016.0,11136.0,890.88,0.0,0.0,0.0,0.0,0.0,0.0
5978163,2017.0,0.0,0.0,1809.6,72.384,0.0,0.0,0.0,0.0
5978164,2015.0,0.0,0.0,5740.8,229.632,,0.0,0.0,0.0
5978164,2016.0,0.0,,0.0,0.0,0.0,0.0,579.6,34.775999999999996
5978164,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,37.26
5978166,2015.0,0.0,0.0,14899.5,595.98,0.0,0.0,0.0,0.0
5978166,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2322.0,139.32
5978166,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.0,201.24
5978167,2015.0,0.0,0.0,0.0,0.0,47520.0,2851.2,0.0,0.0
5978167,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,85.8
5978167,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,
5978169,2015.0,0.0,0.0,0.0,0.0,37737.0,2264.22,0.0,0.0
5978169,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,71.88
5978169,2017.0,5990.0,479.2,0.0,0.0,0.0,0.0,0.0,0.0
5978170,2015.0,28125.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
5978170,2016.0,0.0,0.0,0.0,0.0,330000.0,19800.0,0.0,0.0
5978170,2017.0,0.0,0.0,127500.0,5100.0,0.0,0.0,0.0,0.0
5978172,2015.0,16620.0,1329.6,0.0,0.0,,0.0,0.0,0.0
5978172,2016.0,12188.0,975.04,0.0,0.0,0.0,0.0,0.0,0.0
5978172,2017.0,0.0,0.0,0.0,0.0,199440.0,11966.4,0.0,0.0
5978173,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,436.8,26.208000000000002
5978173,2016.0,0.0,0.0,982.8,39.312,0.0,0.0,0.0,0.0
5978173,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.0,98.28
5978178,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,669.2,40.152
5978178,2016.0,5736.0,458.88,0.0,0.0,0.0,0.0,0.0,0.0
5978178,2017.0,2151.0,172.08,0.0,0.0,0.0,0.0,0.0,0.0
5978183,2015.0,0.0,0.0,0.0,0.0,131422.5,7885.35,0.0,0.0
5978183,2016.0,0.0,0.0,0.0,0.0,24780.0,1486.8,0.0,0.0
5978183,2017.0,12980.0,1038.4,0.0,0.0,0.0,0.0,0.0,0.0
5978186,2015.0,0.0,0.0,2298.24,91.9296,0.0,0.0,0.0,0.0
5978186,2016.0,0.0,0.0,0.0,0.0,6566.4,393.98400000000004,0.0,0.0
5978186,2017.0,0.0,0.0,9849.6,,0.0,0.0,0.0,0.0
5978187,2015.0,0.0,0.0,46828.8,1873.152,0.0,0.0,0.0,0.0
5978187,2016.0,0.0,0.0,0.0,0.0,13658.4,819.5039999999999,0.0,0.0
5978187,2017.0,0.0,0.0,0.0,0.0,234144.0,14048.64,0.0,0.0
5978189,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,55.68
5978189,2016.0,0.0,0.0,0.0,,87000.0,5220.0,0.0,0.0
5978189,2017.0,11136.0,890.88,0.0,0.0,0.0,0.0,0.0,0.0
5978192,,55020.0,4401.6,0.0,0.0,0.0,0.0,0.0,0.0
5978192,2016.0,0.0,0.0,0.0,0.0,813510.0,48810.6,0.0,0.0
5978192,2017.0,0.0,0.0,65395.2,2615.808,0.0,0.0,0.0,0.0
5978196,2015.0,0.0,0.0,0.0,0.0,383097.6,22985.856,0.0,0.0
5978196,2016.0,22170.0,1773.6,0.0,0.0,0.0,0.0,0.0,0.0
5978196,2017.0,0.0,0.0,46823.04,1872.9216,0.0,0.0,0.0,0.0
5978197,2015.0,0.0,0.0,15153.6,606.144,0.0,0.0,0.0,0.0
5978197,2016.0,19844.0,1587.52,0.0,0.0,0.0,0.0,0.0,0.0
5978197,2017.0,0.0,0.0,0.0,0.0,730620.0,43837.2,0.0,0.0
5978201,,0.0,0.0,0.0,0.0,0.0,0.0,1761.6,
5978201,2016.0,0.0,0.0,23488.0,939.52,0.0,0.0,0.0,0.0
5978201,2017.0,0.0,0.0,0.0,0.0,82575.0,4954.5,0.0,0.0
5978202,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.6,70.416
5978202,2016.0,6520.0,521.6,0.0,0.0,0.0,0.0,0.0,0.0
5978202,,0.0,0.0,0.0,0.0,0.0,0.0,489.0,29.34
5978203,2015.0,0.0,0.0,20133.36,805.3344,0.0,0.0,0.0,0.0
5978203,2016.0,2390.0,191.2,0.0,0.0,0.0,0.0,0.0,0.0
5978203,2017.0,0.0,0.0,21032.0,841.28,0.0,0.0,0.0,0.0
5978204,2015.0,0.0,0.0,27537.3,1101.492,0.0,0.0,0.0,0.0
5978204,2016.0,0.0,0.0,10416.0,416.64,0.0,0.0,0.0,0.0
5978204,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.3,128.898
5978205,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,24.0
5978205,2016.0,0.0,0.0,0.0,0.0,70950.0,4257.0,0.0,0.0
5978205,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,64.8
5978207,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.2,205.632
5978207,2016.0,12240.0,979.2,0.0,0.0,0.0,0.0,0.0,0.0
5978207,2017.0,0.0,0.0,12142.08,485.6832,0.0,0.0,0.0,0.0
5978215,,12960.0,1036.8,0.0,0.0,0.0,0.0,0.0,0.0
5978215,2016.0,0.0,0.0,0.0,0.0,324000.0,19440.0,0.0,0.0
5978215,2017.0,0.0,0.0,0.0,0.0,49896.0,2993.76,0.0,0.0
5978216,2015.0,0.0,0.0,0.0,0.0,5454.0,327.24,0.0,0.0
5978216,2016.0,0.0,0.0,,0.0,8059.8,483.588,0.0,0.0
5978216,2017.0,0.0,0.0,0.0,0.0,54297.6,3257.8559999999998,0.0,0.0
5978217,2015.0,0.0,0.0,0.0,0.0,9633.6,578.016,0.0,0.0
5978217,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,53.52
5978217,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.6,176.61599999999999
5978219,2015.0,14360.0,1148.8,0.0,0.0,0.0,0.0,0.0,0.0
5978219,2016.0,3590.0,287.2,0.0,0.0,0.0,0.0,0.0,0.0
5978219,2017.0,0.0,0.0,0.0,0.0,127947.6,7676.856,0.0,0.0
5978221,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,9.24
5978221,2016.0,0.0,0.0,274.56,10.9824,0.0,0.0,0.0,0.0
5978221,2017.0,0.0,0.0,79.2,3.168,0.0,0.0,0.0,0.0
5978224,2015.0,0.0,0.0,0.0,,0.0,0.0,491.0,29.46
5978224,2016.0,,589.2,0.0,0.0,0.0,0.0,0.0,0.0
5978224,2017.0,0.0,0.0,0.0,0.0,60098.4,3605.9040000000005,0.0,0.0
5978226,2015.0,0.0,0.0,0.0,0.0,14433.6,866.0160000000001,0.0,0.0
5978226,2016.0,0.0,0.0,0.0,0.0,10185.0,611.1,0.0,0.0
5978226,2017.0,0.0,0.0,15364.8,614.592,0.0,0.0,0.0,0.0
5978228,2015.0,0.0,0.0,0.0,0.0,1200.0,72.0,0.0,0.0
5978228,2016.0,0.0,0.0,10320.0,412.8,0.0,0.0,0.0,0.0
5978228,2017.0,0.0,0.0,0.0,0.0,225600.0,13536.0,0.0,0.0
5978229,2015.0,11802.0,944.16,0.0,0.0,0.0,0.0,0.0,0.0
5978229,2016.0,0.0,0.0,0.0,0.0,,2427.84,0.0,0.0
5978229,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.8,182.088
5978230,2015.0,21480.0,1718.4,0.0,0.0,0.0,0.0,0.0,0.0
5978230,2016.0,18795.0,1503.6,0.0,0.0,0.0,0.0,0.0,0.0
5978230,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,10740.0,644.4
5978231,2015.0,0.0,0.0,0.0,0.0,300834.0,18050.04,0.0,0.0
5978231,2016.0,0.0,0.0,0.0,0.0,83193.6,4991.616,0.0,0.0
5978231,2017.0,0.0,0.0,32831.76,1313.2704,0.0,0.0,0.0,0.0
5978232,2015.0,0.0,0.0,0.0,0.0,56928.0,3415.68,0.0,0.0
5978232,2016.0,0.0,0.0,11385.6,455.42400000000004,0.0,0.0,0.0,0.0
5978232,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,948.8,56.928000000000004
5978233,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,111.6
5978233,2016.0,27280.0,2182.4,0.0,0.0,0.0,0.0,0.0,0.0
5978233,2017.0,0.0,0.0,53568.0,2142.72,0.0,0.0,0.0,0.0
5978235,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,297.0
5978235,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,396.0
5978235,2017.0,23375.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0
5978236,2015.0,0.0,0.0,14788.08,591.5232,0.0,0.0,0.0,0.0
5978236,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,611.8,36.708
5978236,2017.0,0.0,0.0,53698.56,2147.9424,0.0,0.0,0.0,0.0
5978241,2015.0,1962.0,156.96,0.0,0.0,0.0,0.0,0.0,0.0
5978241,2016.0,0.0,0.0,2563.68,102.5472,0.0,0.0,0.0,0.0
5978241,2017.0,3488.0,279.04,0.0,0.0,0.0,0.0,0.0,0.0
5978245,2015.0,0.0,0.0,0.0,0.0,34650.0,2079.0,0.0,0.0
5978245,2016.0,,0.0,0.0,0.0,139392.0,8363.52,0.0,0.0
5978245,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,53.46
5978246,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.8,298.368
5978246,2016.0,0.0,0.0,69264.0,2770.56,0.0,0.0,0.0,0.0
5978246,2017.0,0.0,0.0,8524.8,340.99199999999996,0.0,0.0,0.0,0.0
5978248,2015.0,0.0,0.0,0.0,0.0,380160.0,22809.6,0.0,0.0
5978248,2016.0,0.0,0.0,14745.6,589.8240000000001,,0.0,0.0,0.0
5978248,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,16320.0,979.2
5978249,2015.0,14190.0,1135.2,0.0,0.0,0.0,0.0,0.0,0.0
5978249,2016.0,12384.0,990.72,0.0,0.0,0.0,0.0,0.0,0.0
5978249,2017.0,0.0,0.0,0.0,0.0,20124.0,1207.44,0.0,0.0
5978251,2015.0,0.0,0.0,36766.0,1470.64,0.0,0.0,0.0,0.0
5978251,2016.0,7116.0,569.28,0.0,0.0,0.0,0.0,0.0,0.0
5978251,2017.0,16604.0,1328.32,0.0,0.0,0.0,0.0,0.0,0.0
5978253,2015.0,39260.0,3140.8,0.0,0.0,0.0,0.0,0.0,0.0
5978253,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,16912.0,1014.72
5978253,2017.0,0.0,0.0,0.0,,54360.0,3261.6,0.0,0.0
5978255,2015.0,0.0,0.0,1536.0,61.44,0.0,0.0,0.0,0.0
5978255,2016.0,7680.0,614.4,0.0,0.0,0.0,0.0,0.0,0.0
5978255,2017.0,0.0,0.0,2240.0,89.6,0.0,0.0,0.0,0.0
5978257,2015.0,0.0,0.0,0.0,0.0,196950.6,11817.036,0.0,0.0
5978257,2016.0,9744.0,779.52,0.0,0.0,0.0,0.0,0.0,0.0
5978257,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.0,158.34
5978259,2015.0,0.0,0.0,0.0,0.0,99900.0,5994.0,0.0,0.0
5978259,2016.0,6660.0,532.8,0.0,0.0,0.0,0.0,0.0,0.0
5978259,2017.0,0.0,,1295.0,51.8,0.0,0.0,0.0,0.0
5978262,2015.0,0.0,0.0,0.0,0.0,112800.0,6768.0,0.0,0.0
5978262,2016.0,0.0,0.0,16874.88,,0.0,0.0,0.0,0.0
5978262,2017.0,22560.0,1804.8,0.0,0.0,0.0,0.0,0.0,0.0
5978263,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,10770.0,646.2
5978263,2016.0,31592.0,2527.36,0.0,0.0,0.0,0.0,0.0,0.0
5978263,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.6,310.176
5978264,2015.0,0.0,0.0,,316.4544,0.0,0.0,0.0,0.0
5978264,2016.0,0.0,0.0,2966.76,118.6704,0.0,0.0,0.0,0.0
5978264,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,6432.0,385.92
5978265,2015.0,792.0,63.36,0.0,0.0,0.0,0.0,0.0,0.0
5978265,2016.0,0.0,0.0,15628.8,625.1519999999999,0.0,0.0,0.0,0.0
5978265,2017.0,2640.0,211.2,0.0,0.0,0.0,0.0,0.0,0.0
5978266,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3156.0,189.36
5978266,2016.0,0.0,0.0,3419.0,136.76,0.0,0.0,0.0,0.0
5978266,2017.0,14728.0,1178.24,0.0,0.0,0.0,0.0,0.0,0.0
5978268,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,4.224
5978268,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,211.2
5978268,,0.0,0.0,,591.36,0.0,0.0,0.0,0.0
5978269,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,328.8,19.727999999999998
5978269,2016.0,9864.0,789.12,0.0,0.0,0.0,0.0,0.0,0.0
5978269,2017.0,0.0,0.0,0.0,0.0,33537.6,2012.256,0.0,0.0
5978272,2015.0,0.0,0.0,37065.6,1482.624,0.0,0.0,0.0,0.0
5978272,2016.0,0.0,0.0,66718.08,2668.7232,0.0,0.0,0.0,0.0
5978272,2017.0,35640.0,2851.2,0.0,0.0,0.0,0.0,0.0,0.0
5978275,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,11995.2,719.712
5978275,2016.0,24990.0,1999.2,0.0,0.0,0.0,0.0,0.0,0.0
5978275,2017.0,18326.0,1466.08,0.0,0.0,0.0,,0.0,0.0
5978276,2015.0,0.0,0.0,2520.0,100.8,0.0,0.0,0.0,0.0
5978276,2016.0,0.0,0.0,0.0,0.0,26460.0,1587.6,0.0,0.0
5978276,2017.0,0.0,0.0,1701.0,68.04,0.0,0.0,0.0,0.0
5978279,2015.0,0.0,0.0,0.0,0.0,571.2,34.272,0.0,0.0
5978279,2016.0,4760.0,380.8,0.0,0.0,0.0,0.0,0.0,0.0
5978279,2017.0,8568.0,685.44,0.0,0.0,0.0,0.0,0.0,0.0
5978280,2015.0,1120.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0
5978280,2016.0,1400.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
5978280,2017.0,0.0,0.0,0.0,0.0,2016.0,120.96,0.0,0.0
5978282,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,82.44
5978282,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.0,123.66
5978282,2017.0,0.0,,14427.0,577.08,0.0,0.0,0.0,0.0
5978285,2015.0,0.0,0.0,5485.5,219.42,0.0,0.0,0.0,0.0
5978285,2016.0,0.0,0.0,0.0,0.0,106848.0,6410.88,0.0,0.0
5978285,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,16218.0,973.08
5978286,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.0,262.44
5978286,2016.0,0.0,0.0,0.0,0.0,40824.0,2449.44,0.0,
5978286,2017.0,0.0,0.0,0.0,0.0,36085.5,2165.13,0.0,0.0
5978287,2015.0,1056.0,84.48,0.0,0.0,0.0,0.0,0.0,0.0
5978287,2016.0,0.0,0.0,436.48,17.4592,0.0,0.0,0.0,0.0
5978287,2017.0,880.0,70.4,0.0,0.0,0.0,0.0,0.0,0.0
5978289,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,12339.0,740.34
5978289,2016.0,0.0,0.0,0.0,0.0,274200.0,16452.0,0.0,0.0
5978289,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,6032.4,361.944
5978292,2015.0,0.0,0.0,0.0,0.0,3537.0,212.22,0.0,0.0
5978292,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3458.4,207.50400000000002
5978292,2017.0,0.0,0.0,,0.0,226368.0,13582.08,0.0,0.0
5978293,2015.0,0.0,0.0,1421.28,56.8512,0.0,0.0,0.0,0.0
5978293,2016.0,0.0,0.0,0.0,0.0,1579.2,94.75200000000001,0.0,
5978293,2017.0,0.0,0.0,0.0,0.0,157920.0,9475.2,0.0,0.0
5978294,2015.0,0.0,0.0,0.0,0.0,128902.2,7734.132,0.0,0.0
5978294,2016.0,0.0,0.0,5015.04,200.6016,0.0,0.0,0.0,0.0
5978294,2017.0,5877.0,470.16,,0.0,0.0,0.0,0.0,0.0
5978295,2015.0,0.0,0.0,0.0,0.0,289800.0,17388.0,0.0,0.0
5978295,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,324.0
5978295,2017.0,24000.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
5978296,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,30.24
5978296,2016.0,0.0,0.0,0.0,0.0,5273.1,316.38599999999997,0.0,0.0
5978296,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,7.56
5978299,2015.0,7545.0,603.6,0.0,0.0,0.0,0.0,0.0,0.0
5978299,2016.0,0.0,0.0,16096.0,643.84,0.0,0.0,0.0,0.0
5978299,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,60.36
5978300,2015.0,0.0,0.0,0.0,0.0,210312.0,,0.0,0.0
5978300,2016.0,12573.0,1005.84,0.0,0.0,0.0,0.0,0.0,0.0
5978300,2017.0,,0.0,0.0,0.0,43891.2,2633.472,0.0,0.0
5978301,2015.0,0.0,0.0,529.92,21.1968,0.0,0.0,0.0,0.0
5978301,2016.0,0.0,0.0,0.0,,40185.6,2411.136,0.0,0.0
5978301,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,294.4,17.664
5978302,2015.0,0.0,,0.0,0.0,0.0,0.0,4216.8,253.00799999999998
5978302,2016.0,22590.0,1807.2,0.0,0.0,0.0,0.0,0.0,0.0
5978302,2017.0,0.0,0.0,0.0,0.0,238550.4,14313.024,0.0,0.0
5978311,2015.0,0.0,0.0,0.0,0.0,37908.0,2274.48,0.0,0.0
5978311,2016.0,0.0,0.0,30550.0,1222.0,0.0,0.0,0.0,0.0
5978311,2017.0,0.0,0.0,6864.0,274.56,0.0,0.0,0.0,0.0
5978312,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,470.4,28.224
5978312,2016.0,10192.0,815.36,0.0,0.0,0.0,0.0,0.0,0.0
5978312,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,274.4,16.464000000000002
5978316,2015.0,44625.0,3570.0,0.0,0.0,0.0,0.0,0.0,0.0
5978316,2016.0,19040.0,1523.2,0.0,0.0,0.0,0.0,0.0,0.0
5978316,2017.0,0.0,0.0,14565.6,582.624,0.0,0.0,0.0,0.0
5978317,2015.0,0.0,0.0,23770.8,950.832,0.0,0.0,0.0,
5978317,2016.0,12780.0,1022.4,0.0,0.0,0.0,0.0,0.0,0.0
5978317,2017.0,0.0,0.0,10121.76,404.8704,0.0,0.0,0.0,0.0
5978320,2015.0,12336.0,986.88,0.0,0.0,0.0,0.0,0.0,0.0
5978320,2016.0,0.0,0.0,0.0,0.0,23130.0,1387.8,0.0,0.0
5978320,2017.0,9252.0,740.16,0.0,0.0,0.0,0.0,0.0,0.0
5978324,2015.0,10032.0,802.56,0.0,0.0,0.0,0.0,0.0,0.0
5978324,2016.0,0.0,0.0,0.0,0.0,39124.8,2347.488,0.0,0.0
5978324,2017.0,0.0,0.0,0.0,0.0,149226.0,8953.56,0.0,0.0
5978327,2015.0,0.0,0.0,0.0,0.0,16405.2,984.312,0.0,0.0
5978327,2016.0,0.0,0.0,2745.36,109.8144,0.0,0.0,0.0,0.0
5978327,2017.0,0.0,0.0,19418.4,776.7360000000001,0.0,0.0,0.0,0.0
5978328,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,112.8,6.768
5978328,2016.0,1504.0,120.32,0.0,0.0,0.0,0.0,0.0,0.0
5978328,2017.0,0.0,0.0,6497.28,259.8912,0.0,0.0,0.0,0.0
5978329,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,79.92
5978329,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,124.32
5978329,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,473.6,28.416
5978330,2015.0,346.0,27.68,0.0,0.0,0.0,,0.0,0.0
5978330,2016.0,0.0,0.0,1550.08,62.0032,0.0,0.0,0.0,0.0
5978330,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,415.2,24.912
5978331,2015.0,616.0,49.28,0.0,0.0,0.0,0.0,0.0,0.0
5978331,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.095999999999998
5978331,2017.0,2912.0,232.96,0.0,0.0,0.0,0.0,0.0,0.0
5978333,2015.0,13416.0,1073.28,0.0,0.0,0.0,0.0,0.0,0.0
5978333,2016.0,0.0,0.0,7946.4,317.856,0.0,0.0,0.0,0.0
5978333,2017.0,0.0,0.0,23684.4,947.3760000000001,0.0,0.0,0.0,0.0
5978334,2015.0,0.0,0.0,0.0,0.0,188928.0,11335.68,0.0,0.0
5978334,2016.0,,0.0,0.0,0.0,0.0,0.0,4329.6,259.776
5978334,2017.0,0.0,0.0,0.0,0.0,53136.0,3188.16,0.0,0.0
5978336,2015.0,0.0,0.0,0.0,0.0,117936.0,7076.16,0.0,0.0
5978336,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.0,486.72
5978336,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,17472.0,1048.32
5978337,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,,429.12
5978337,2016.0,7748.0,619.84,0.0,0.0,0.0,0.0,0.0,0.0
5978337,2017.0,0.0,0.0,18023.04,720.9216,0.0,0.0,0.0,0.0
5978339,2015.0,0.0,0.0,0.0,0.0,,354.96,0.0,0.0
5978339,2016.0,0.0,0.0,1503.36,60.1344,0.0,0.0,0.0,0.0
5978339,2017.0,0.0,0.0,0.0,0.0,102312.0,6138.72,0.0,0.0
5978340,2015.0,0.0,0.0,16948.8,677.952,0.0,0.0,0.0,0.0
5978340,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,18489.6,1109.376
5978340,2017.0,0.0,0.0,7010.64,280.4256,0.0,0.0,0.0,0.0
5978341,2015.0,0.0,0.0,0.0,0.0,5389.2,323.35200000000003,0.0,0.0
5978341,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,119.76
5978341,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,89.82
5978344,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,24336.0,1460.16
5978344,2016.0,0.0,0.0,47174.4,,0.0,0.0,0.0,0.0
5978344,2017.0,0.0,0.0,20217.6,808.704,0.0,0.0,0.0,0.0
5978345,2015.0,0.0,0.0,0.0,0.0,51480.0,3088.8,0.0,0.0
5978345,2016.0,0.0,0.0,27456.0,1098.24,0.0,0.0,0.0,0.0
5978345,2017.0,0.0,0.0,74360.0,2974.4,0.0,0.0,0.0,0.0
5978346,2015.0,0.0,0.0,545.58,21.8232,0.0,0.0,0.0,0.0
5978346,2016.0,3464.0,277.12,0.0,0.0,0.0,0.0,0.0,0.0
5978346,2017.0,0.0,0.0,0.0,0.0,1558.8,93.52799999999999,0.0,0.0
5978347,2015.0,0.0,0.0,51179.52,2047.1808,0.0,0.0,0.0,0.0
5978347,2016.0,0.0,0.0,0.0,0.0,400982.4,24058.944,0.0,0.0
5978347,2017.0,38080.0,3046.4,0.0,0.0,0.0,0.0,0.0,0.0
5978351,2015.0,0.0,0.0,3278.64,131.1456,0.0,0.0,0.0,0.0
5978351,2016.0,0.0,0.0,0.0,0.0,22648.5,1358.91,0.0,0.0
5978351,2017.0,0.0,0.0,0.0,0.0,46591.2,2795.472,0.0,0.0
5978353,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,8424.0,505.44
5978353,2016.0,28350.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0
5978353,2017.0,0.0,0.0,76545.0,3061.8,0.0,0.0,0.0,0.0
5978354,2015.0,3040.0,243.2,0.0,0.0,0.0,0.0,0.0,0.0
5978354,2016.0,0.0,,0.0,0.0,71136.0,4268.16,0.0,0.0
5978354,2017.0,0.0,0.0,3526.4,141.056,0.0,0.0,0.0,0.0
5978355,2015.0,0.0,0.0,0.0,0.0,449064.0,26943.84,0.0,0.0
5978355,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3564.0,213.84
5978355,2017.0,63360.0,5068.8,0.0,0.0,0.0,0.0,0.0,0.0
5978357,2015.0,,0.0,0.0,0.0,37697.4,2261.844,0.0,0.0
5978357,2016.0,16110.0,1288.8,0.0,0.0,0.0,0.0,0.0,0.0
5978357,2017.0,23628.0,1890.24,0.0,0.0,0.0,0.0,0.0,0.0
5978359,2015.0,5550.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0
5978359,2016.0,0.0,0.0,0.0,0.0,7326.0,439.56,0.0,0.0
5978359,2017.0,0.0,0.0,1864.8,74.592,0.0,0.0,0.0,0.0
5978361,2015.0,0.0,0.0,0.0,0.0,8920.8,535.248,0.0,0.0
5978361,2016.0,2478.0,198.24,0.0,0.0,0.0,0.0,0.0,0.0
5978361,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,8260.0,495.6
5978362,2015.0,0.0,0.0,0.0,0.0,31718.4,1903.104,0.0,0.0
5978362,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,28.32
